ID,obsnum,Choice,HEV,PHEV,BEV,PHEV_PHEVaer,BEV_BEVaer,PHEV_FastCharge,BEV_FastCharge,Price,OpCost,Acceleration,American,Japanese,Chinese,SKorean
61,905,0,0,0,1,0,25,0,0,20,23,8.5,0,0,0,1
61,906,0,1,0,0,0,0,0,0,50,13,8.5,0,1,0,0
61,906,1,0,0,0,0,0,0,0,37,23,10,0,0,0,0
61,906,0,1,0,0,0,0,0,0,37,9,10,0,0,1,0
61,907,1,0,1,0,30,0,1,0,25,23,5.5,0,0,0,0
61,907,0,0,0,0,0,0,0,0,20,9,10,0,0,0,1
61,907,0,0,1,0,0,0,0,0,37,19,5.5,0,0,1,0
61,908,1,0,0,1,0,25,0,0,37,13,8.5,0,0,0,0
61,908,0,1,0,0,0,0,0,0,50,13,10,0,0,0,0
61,908,0,0,0,0,0,0,0,0,50,23,8.5,1,0,0,0
61,909,1,0,0,1,0,0,0,1,25,13,8.5,0,0,0,0
61,909,0,0,1,0,30,0,1,0,50,23,5.5,0,0,0,1
61,909,0,0,1,0,0,0,1,0,20,19,10,0,0,1,0
61,910,1,1,0,0,0,0,0,0,25,19,5.5,0,0,0,1
61,910,0,0,0,0,0,0,0,0,25,23,5.5,1,0,0,0
61,910,0,0,0,1,0,75,0,1,30,9,10,0,0,1,0
61,911,1,1,0,0,0,0,0,0,37,13,5.5,0,0,0,0
61,911,0,0,0,1,0,25,0,1,25,19,7,0,1,0,0
61,911,0,0,0,1,0,0,0,1,50,9,10,1,0,0,0
61,912,1,1,0,0,0,0,0,0,30,13,8.5,1,0,0,0
61,912,0,0,0,1,0,0,0,0,20,23,8.5,0,0,0,1
61,912,0,0,0,1,0,75,0,1,25,23,8.5,1,0,0,0
61,913,0,0,0,1,0,0,0,0,20,23,10,0,0,0,1
61,913,0,0,1,0,10,0,1,0,50,9,7,1,0,0,0
61,913,1,0,0,1,0,0,0,1,37,13,8.5,0,0,1,0
61,914,1,0,0,1,0,75,0,0,30,19,8.5,0,0,1,0
61,914,0,0,1,0,30,0,0,0,50,13,10,0,0,0,0
61,914,0,0,1,0,10,0,0,0,25,13,10,1,0,0,0
61,915,0,0,0,0,0,0,0,0,20,9,5.5,0,1,0,0
61,915,0,0,1,0,10,0,0,0,37,23,8.5,0,1,0,0
61,915,1,1,0,0,0,0,0,0,20,9,5.5,0,0,0,1
62,916,0,0,1,0,30,0,0,0,37,19,10,0,0,0,1
62,916,0,0,0,0,0,0,0,0,50,19,8.5,1,0,0,0
62,916,1,0,1,0,10,0,0,0,20,19,7,0,0,0,0
62,917,0,0,1,0,0,0,1,0,50,23,10,0,0,0,0
62,917,0,0,0,0,0,0,0,0,20,23,8.5,0,1,0,0
62,917,1,0,0,1,0,75,0,1,25,13,10,0,0,0,0
62,918,0,0,0,1,0,0,0,1,50,9,7,0,0,0,1
62,918,1,0,1,0,10,0,0,0,50,9,5.5,0,1,0,0
62,918,0,0,0,0,0,0,0,0,50,13,7,0,0,0,1
62,919,0,0,0,1,0,25,0,0,20,23,8.5,0,0,0,0
62,919,0,0,0,1,0,0,0,0,20,13,7,0,0,0,1
62,919,1,0,1,0,0,0,0,0,37,9,7,1,0,0,0
62,920,1,0,0,1,0,25,0,1,20,13,8.5,0,1,0,0
62,920,0,0,0,1,0,0,0,1,50,23,10,0,0,1,0
62,920,0,1,0,0,0,0,0,0,37,13,10,0,0,0,0
62,921,1,0,0,1,0,75,0,0,20,13,7,1,0,0,0
62,921,0,0,0,1,0,75,0,1,30,23,7,0,0,0,1
62,921,0,0,0,1,0,75,0,1,50,9,7,0,0,0,0
62,922,0,1,0,0,0,0,0,0,50,19,10,1,0,0,0
62,922,1,0,1,0,0,0,0,0,25,9,5.5,0,0,0,0
62,922,0,0,1,0,10,0,1,0,50,13,7,0,0,0,1
62,923,0,0,0,0,0,0,0,0,20,23,5.5,0,0,0,0
62,923,0,0,0,1,0,75,0,0,37,9,5.5,0,1,0,0
62,923,1,0,1,0,0,0,0,0,30,23,8.5,1,0,0,0
62,924,0,0,0,1,0,25,0,0,37,23,10,0,0,1,0
62,924,1,0,0,1,0,25,0,0,50,9,7,0,0,0,1
62,924,0,0,0,0,0,0,0,0,50,19,10,0,1,0,0
62,925,0,0,1,0,10,0,1,0,50,13,5.5,1,0,0,0
62,925,1,0,0,0,0,0,0,0,30,9,7,0,0,0,1
62,925,0,0,0,1,0,0,0,1,20,13,5.5,0,0,1,0
62,926,0,0,0,1,0,25,0,0,30,13,7,0,0,1,0
62,926,1,0,0,0,0,0,0,0,25,19,8.5,1,0,0,0
62,926,0,0,1,0,10,0,1,0,50,19,5.5,0,0,0,0
62,927,0,0,0,1,0,25,0,0,37,19,10,0,1,0,0
62,927,1,0,0,1,0,75,0,1,20,9,8.5,0,0,0,0
62,927,0,0,0,1,0,75,0,1,25,23,10,0,0,0,0
62,928,0,0,0,1,0,0,0,0,30,23,7,0,0,1,0
62,928,1,0,0,1,0,25,0,0,37,13,8.5,1,0,0,0
62,928,0,1,0,0,0,0,0,0,37,19,8.5,0,0,0,1
62,929,1,0,0,1,0,0,0,1,25,19,8.5,0,0,0,1
62,929,0,0,1,0,30,0,0,0,30,19,7,0,1,0,0
62,929,0,0,1,0,30,0,0,0,50,9,7,1,0,0,0
62,930,1,0,1,0,10,0,1,0,20,23,7,0,0,0,1
62,930,0,0,0,1,0,0,0,0,50,19,8.5,0,1,0,0
62,930,0,1,0,0,0,0,0,0,30,13,7,0,0,1,0
63,931,0,0,1,0,30,0,0,0,37,19,7,0,0,0,0
63,931,1,0,1,0,30,0,1,0,25,9,8.5,0,0,0,0
63,931,0,0,0,1,0,75,0,1,37,13,5.5,0,0,0,1
63,932,1,1,0,0,0,0,0,0,20,9,10,0,1,0,0
63,932,0,0,0,1,0,0,0,0,25,9,10,0,0,0,1
63,932,0,0,1,0,30,0,1,0,50,19,5.5,0,0,0,0
63,933,1,1,0,0,0,0,0,0,25,9,10,0,0,0,1
63,933,0,0,0,0,0,0,0,0,37,19,10,1,0,0,0
63,933,0,0,1,0,30,0,0,0,25,23,8.5,1,0,0,0
63,934,1,0,1,0,0,0,1,0,25,13,5.5,0,0,0,1
63,934,0,1,0,0,0,0,0,0,30,23,10,0,0,1,0
63,934,0,0,0,1,0,0,0,1,37,13,8.5,1,0,0,0
63,935,1,1,0,0,0,0,0,0,25,13,5.5,0,1,0,0
63,935,0,0,0,1,0,0,0,1,37,23,10,0,0,0,0
63,935,0,0,1,0,10,0,1,0,25,19,10,0,0,0,1
63,936,1,1,0,0,0,0,0,0,50,13,8.5,0,0,0,1
63,936,0,0,0,1,0,75,0,0,37,19,5.5,0,1,0,0
63,936,0,0,0,0,0,0,0,0,37,23,10,0,0,0,0
63,937,0,0,1,0,0,0,1,0,37,19,8.5,0,0,0,0
63,937,1,1,0,0,0,0,0,0,50,13,5.5,1,0,0,0
63,937,0,0,0,1,0,0,0,0,50,19,8.5,0,0,0,1
63,938,1,0,1,0,30,0,1,0,25,9,5.5,0,1,0,0
63,938,0,0,1,0,10,0,0,0,25,23,5.5,0,0,1,0
63,938,0,0,0,1,0,75,0,0,50,9,10,0,0,0,1
63,939,1,1,0,0,0,0,0,0,25,9,10,0,1,0,0
63,939,0,0,0,1,0,25,0,1,25,9,10,0,1,0,0
63,939,0,0,0,1,0,25,0,1,25,19,7,0,0,0,0
63,940,0,0,1,0,10,0,1,0,25,23,7,0,0,1,0
63,940,1,0,1,0,30,0,1,0,50,23,5.5,0,1,0,0
63,940,0,0,0,1,0,75,0,0,20,19,5.5,1,0,0,0
63,941,0,0,0,1,0,25,0,1,30,23,10,1,0,0,0
63,941,1,0,1,0,10,0,0,0,30,23,5.5,0,0,0,0
63,941,0,0,1,0,0,0,0,0,50,9,5.5,0,1,0,0
63,942,1,0,1,0,10,0,0,0,50,19,8.5,0,0,0,1
63,942,0,0,0,1,0,75,0,0,20,13,10,0,0,1,0
63,942,0,0,0,1,0,75,0,1,20,9,8.5,0,0,1,0
63,943,1,0,0,1,0,25,0,1,37,9,5.5,1,0,0,0
63,943,0,0,0,1,0,75,0,0,25,13,7,0,0,0,0
63,943,0,1,0,0,0,0,0,0,20,23,5.5,0,0,0,0
63,944,0,1,0,0,0,0,0,0,37,19,10,1,0,0,0
63,944,0,0,0,1,0,25,0,0,37,19,8.5,1,0,0,0
63,944,1,0,0,0,0,0,0,0,25,9,7,0,0,1,0
63,945,0,0,1,0,0,0,1,0,20,19,7,0,0,0,0
63,945,0,0,0,1,0,75,0,1,20,13,5.5,1,0,0,0
63,945,1,0,1,0,30,0,1,0,37,9,10,0,0,1,0
64,946,1,1,0,0,0,0,0,0,20,23,8.5,1,0,0,0
64,946,0,0,0,1,0,75,0,1,25,13,5.5,0,0,0,1
64,946,0,0,1,0,30,0,0,0,37,19,10,0,0,1,0
64,947,0,0,0,1,0,0,0,0,37,23,10,0,0,0,0
64,947,1,0,0,0,0,0,0,0,25,9,5.5,0,0,0,0
64,947,0,0,0,1,0,25,0,1,20,23,5.5,1,0,0,0
64,948,0,0,0,1,0,25,0,0,50,19,5.5,0,0,1,0
64,948,1,0,0,1,0,25,0,1,20,23,10,0,0,1,0
64,948,0,0,0,1,0,0,0,1,30,23,8.5,1,0,0,0
64,949,0,0,1,0,0,0,1,0,50,13,7,0,0,1,0
64,949,1,0,0,0,0,0,0,0,20,23,7,0,1,0,0
64,949,0,0,0,1,0,0,0,0,25,13,7,0,0,1,0
64,950,0,0,0,0,0,0,0,0,30,19,5.5,0,1,0,0
64,950,1,0,1,0,10,0,0,0,20,9,5.5,0,0,0,1
64,950,0,0,1,0,0,0,0,0,30,9,10,1,0,0,0
64,951,1,0,0,0,0,0,0,0,30,13,10,0,0,1,0
64,951,0,1,0,0,0,0,0,0,20,23,7,0,0,0,0
64,951,0,0,0,1,0,75,0,0,25,9,10,1,0,0,0
64,952,1,1,0,0,0,0,0,0,25,19,7,0,0,0,1
64,952,0,0,0,1,0,25,0,0,50,23,7,0,0,0,1
64,952,0,0,0,1,0,25,0,1,20,23,5.5,0,0,1,0
64,953,0,0,0,1,0,0,0,0,37,23,7,1,0,0,0
64,953,1,1,0,0,0,0,0,0,50,13,5.5,0,0,0,0
64,953,0,0,0,1,0,0,0,1,30,9,7,0,0,0,0
64,954,0,0,0,1,0,0,0,1,20,9,7,1,0,0,0
64,954,0,0,1,0,30,0,0,0,50,19,5.5,0,0,0,1
64,954,1,0,0,0,0,0,0,0,25,13,5.5,0,0,1,0
64,955,0,1,0,0,0,0,0,0,50,23,5.5,0,0,0,0
64,955,0,0,1,0,10,0,1,0,30,23,10,1,0,0,0
64,955,1,0,1,0,10,0,1,0,30,9,7,0,0,1,0
64,956,0,0,0,0,0,0,0,0,37,23,5.5,0,0,0,0
64,956,1,1,0,0,0,0,0,0,37,9,8.5,0,1,0,0
64,956,0,1,0,0,0,0,0,0,20,23,7,0,0,0,0
64,957,0,0,1,0,0,0,1,0,50,23,10,0,1,0,0
64,957,0,0,0,0,0,0,0,0,37,9,5.5,0,0,0,1
64,957,1,0,1,0,0,0,1,0,20,19,8.5,0,1,0,0
64,958,0,0,0,1,0,0,0,1,37,19,5.5,0,1,0,0
64,958,0,0,0,1,0,75,0,1,25,23,10,0,0,0,1
64,958,1,0,1,0,10,0,0,0,25,13,8.5,1,0,0,0
64,959,0,0,0,1,0,25,0,0,20,23,7,0,0,0,0
64,959,0,0,0,1,0,25,0,1,50,19,10,0,1,0,0
64,959,1,0,0,1,0,75,0,0,37,13,7,0,1,0,0
64,960,1,1,0,0,0,0,0,0,25,13,5.5,0,0,1,0
64,960,0,0,0,1,0,25,0,1,37,23,10,0,0,0,0
64,960,0,0,0,0,0,0,0,0,20,23,8.5,0,0,0,0
65,961,0,0,0,1,0,0,0,0,50,9,5.5,0,1,0,0
65,961,0,1,0,0,0,0,0,0,37,19,7,0,0,0,1
65,961,1,0,0,0,0,0,0,0,50,13,10,1,0,0,0
65,962,1,0,1,0,10,0,0,0,37,23,10,0,0,0,0
65,962,0,0,0,1,0,25,0,0,50,19,7,0,0,0,1
65,962,0,0,0,1,0,25,0,0,20,23,7,0,1,0,0
65,963,0,0,1,0,0,0,1,0,50,23,5.5,0,1,0,0
65,963,1,0,1,0,0,0,1,0,50,9,10,0,1,0,0
65,963,0,0,0,1,0,75,0,1,30,13,10,0,0,0,0
65,964,1,0,1,0,0,0,0,0,20,13,7,0,0,0,1
65,964,0,0,0,1,0,75,0,1,37,23,7,0,0,0,1
65,964,0,0,1,0,0,0,0,0,37,19,8.5,0,0,1,0
65,965,0,0,1,0,30,0,1,0,50,23,5.5,1,0,0,0
65,965,0,0,0,1,0,25,0,1,50,19,10,0,0,0,0
65,965,1,0,0,1,0,75,0,1,37,19,7,1,0,0,0
65,966,0,0,1,0,0,0,0,0,50,9,10,0,1,0,0
65,966,1,0,1,0,0,0,0,0,25,9,10,0,0,0,1
65,966,0,0,0,1,0,0,0,0,30,19,7,0,1,0,0
65,967,0,0,0,1,0,0,0,0,37,19,5.5,0,1,0,0
65,967,1,1,0,0,0,0,0,0,25,9,5.5,0,0,0,0
65,967,0,0,0,1,0,75,0,0,20,9,5.5,1,0,0,0
65,968,0,0,0,1,0,25,0,0,50,13,10,0,0,1,0
65,968,1,0,0,1,0,25,0,0,50,9,7,0,0,1,0
65,968,0,0,0,1,0,0,0,0,37,13,5.5,0,0,0,1
65,969,1,0,0,0,0,0,0,0,30,13,10,0,0,0,1
65,969,0,0,0,1,0,75,0,1,50,23,10,0,0,0,0
65,969,0,0,0,0,0,0,0,0,37,23,10,0,1,0,0
65,970,1,0,0,0,0,0,0,0,20,13,10,0,0,1,0
65,970,0,0,1,0,30,0,1,0,30,19,5.5,1,0,0,0
65,970,0,0,0,1,0,0,0,0,50,19,10,0,0,0,1
65,971,0,0,0,1,0,0,0,1,30,9,7,0,0,0,0
65,971,0,0,0,1,0,0,0,1,20,23,7,0,1,0,0
65,971,1,0,0,0,0,0,0,0,20,19,7,0,0,1,0
65,972,1,1,0,0,0,0,0,0,20,13,8.5,0,0,1,0
65,972,0,0,0,0,0,0,0,0,37,19,7,0,0,0,0
65,972,0,0,0,1,0,75,0,0,37,19,7,0,0,1,0
65,973,1,0,1,0,10,0,1,0,25,13,5.5,0,0,0,0
65,973,0,0,0,1,0,75,0,1,25,9,5.5,0,0,0,1
65,973,0,0,1,0,10,0,0,0,50,23,7,0,0,1,0
65,974,0,0,0,1,0,25,0,1,25,13,8.5,0,0,0,0
65,974,0,0,0,1,0,0,0,1,50,19,8.5,0,1,0,0
65,974,1,0,0,1,0,75,0,0,50,9,10,1,0,0,0
65,975,1,0,1,0,0,0,0,0,37,13,7,0,0,1,0
65,975,0,0,0,1,0,0,0,1,25,9,8.5,0,1,0,0
65,975,0,0,1,0,30,0,0,0,50,23,10,0,1,0,0
66,976,1,0,1,0,10,0,1,0,25,13,5.5,0,0,0,1
66,976,0,0,0,1,0,0,0,0,30,23,5.5,1,0,0,0
66,976,0,1,0,0,0,0,0,0,37,19,7,1,0,0,0
66,977,0,0,0,1,0,25,0,0,37,13,10,0,0,0,0
66,977,1,0,0,1,0,0,0,1,30,9,5.5,0,0,0,0
66,977,0,0,1,0,0,0,0,0,37,23,8.5,0,0,0,0
66,978,0,0,0,1,0,0,0,0,25,9,10,0,0,0,0
66,978,1,0,0,1,0,75,0,1,30,9,10,1,0,0,0
66,978,0,0,0,1,0,75,0,1,37,23,5.5,0,0,0,1
66,979,0,0,1,0,10,0,1,0,25,23,7,0,0,0,0
66,979,1,0,0,1,0,25,0,0,25,19,8.5,0,0,1,0
66,979,0,0,1,0,0,0,0,0,50,13,8.5,1,0,0,0
66,980,0,0,0,1,0,0,0,0,50,9,10,0,0,0,0
66,980,1,0,0,1,0,75,0,1,37,9,7,0,0,1,0
66,980,0,0,0,1,0,25,0,0,30,19,10,0,0,1,0
66,981,1,0,0,1,0,25,0,1,25,13,10,0,0,0,1
66,981,0,0,1,0,0,0,0,0,20,23,5.5,0,0,1,0
66,981,0,0,1,0,30,0,1,0,20,19,7,0,1,0,0
66,982,1,0,1,0,0,0,1,0,20,9,7,0,0,1,0
66,982,0,0,1,0,10,0,0,0,20,9,5.5,1,0,0,0
66,982,0,0,1,0,30,0,0,0,50,9,8.5,1,0,0,0
66,983,0,0,1,0,0,0,1,0,30,23,10,1,0,0,0
66,983,0,1,0,0,0,0,0,0,37,23,5.5,0,0,0,1
66,983,1,1,0,0,0,0,0,0,25,9,5.5,0,1,0,0
66,984,0,1,0,0,0,0,0,0,50,19,5.5,1,0,0,0
66,984,1,0,1,0,30,0,1,0,20,9,5.5,0,0,0,0
66,984,0,1,0,0,0,0,0,0,50,19,5.5,0,1,0,0
66,985,0,1,0,0,0,0,0,0,20,19,7,0,0,1,0
66,985,1,0,0,1,0,75,0,1,25,9,5.5,0,1,0,0
66,985,0,0,0,1,0,75,0,0,20,23,8.5,1,0,0,0
66,986,1,0,0,0,0,0,0,0,25,9,10,0,1,0,0
66,986,0,0,0,1,0,25,0,0,50,23,5.5,1,0,0,0
66,986,0,0,0,1,0,75,0,1,50,19,5.5,0,1,0,0
66,987,0,0,0,1,0,75,0,1,37,9,10,0,0,1,0
66,987,1,1,0,0,0,0,0,0,37,9,8.5,1,0,0,0
66,987,0,0,0,1,0,0,0,1,30,13,5.5,0,1,0,0
66,988,1,1,0,0,0,0,0,0,30,13,7,0,0,0,1
66,988,0,0,0,1,0,0,0,1,25,9,5.5,1,0,0,0
66,988,0,0,0,0,0,0,0,0,30,23,10,1,0,0,0
66,989,0,0,0,1,0,75,0,1,20,19,10,0,0,0,0
66,989,0,0,0,1,0,75,0,0,50,13,7,0,0,0,1
66,989,1,0,1,0,30,0,0,0,30,19,5.5,1,0,0,0
66,990,0,0,0,1,0,25,0,0,20,9,8.5,1,0,0,0
66,990,1,0,0,0,0,0,0,0,20,9,7,0,0,1,0
66,990,0,0,0,1,0,25,0,0,50,13,7,0,1,0,0
67,991,0,0,1,0,0,0,0,0,25,13,10,0,0,0,1
67,991,1,0,1,0,0,0,0,0,50,13,8.5,0,0,0,0
67,991,0,0,0,1,0,75,0,1,30,9,10,0,0,0,0
67,992,0,0,0,1,0,25,0,1,50,23,5.5,0,0,0,1
67,992,0,0,0,1,0,0,0,0,30,23,5.5,0,0,1,0
67,992,1,0,0,0,0,0,0,0,25,13,10,1,0,0,0
67,993,0,0,1,0,10,0,1,0,37,23,8.5,0,0,0,1
67,993,1,0,0,1,0,25,0,0,37,19,10,0,0,0,0
67,993,0,0,0,1,0,75,0,0,37,19,10,0,0,1,0
67,994,0,0,0,0,0,0,0,0,25,19,8.5,0,1,0,0
67,994,0,0,1,0,10,0,0,0,50,19,10,0,0,0,0
67,994,1,0,1,0,0,0,0,0,37,19,5.5,0,0,0,0
67,995,1,0,0,1,0,0,0,0,37,19,5.5,1,0,0,0
67,995,0,0,0,0,0,0,0,0,37,23,5.5,0,0,0,0
67,995,0,0,1,0,0,0,0,0,30,19,5.5,0,0,1,0
67,996,1,0,1,0,30,0,0,0,20,13,8.5,0,0,0,0
67,996,0,0,0,1,0,0,0,0,30,23,10,0,0,1,0
67,996,0,1,0,0,0,0,0,0,20,9,5.5,1,0,0,0
67,997,0,0,1,0,0,0,0,0,30,13,5.5,0,0,0,1
67,997,1,0,1,0,10,0,0,0,30,9,7,1,0,0,0
67,997,0,0,0,1,0,0,0,1,50,9,10,1,0,0,0
67,998,0,1,0,0,0,0,0,0,25,13,10,0,0,1,0
67,998,0,0,0,1,0,0,0,1,37,19,8.5,0,0,1,0
67,998,1,0,1,0,0,0,0,0,20,13,7,0,1,0,0
67,999,0,0,0,1,0,0,0,1,25,13,5.5,1,0,0,0
67,999,0,0,1,0,10,0,0,0,50,23,5.5,0,1,0,0
67,999,1,0,1,0,0,0,0,0,20,19,7,0,0,0,0
67,1000,0,1,0,0,0,0,0,0,20,13,8.5,0,0,0,0
67,1000,0,0,0,1,0,75,0,0,50,19,10,0,1,0,0
67,1000,1,0,1,0,10,0,1,0,30,9,7,1,0,0,0
67,1001,0,1,0,0,0,0,0,0,30,13,8.5,1,0,0,0
67,1001,0,0,0,1,0,25,0,1,25,13,7,1,0,0,0
67,1001,1,0,0,0,0,0,0,0,25,23,8.5,1,0,0,0
67,1002,1,0,0,1,0,75,0,1,25,13,8.5,0,0,0,0
67,1002,0,0,1,0,30,0,1,0,20,9,5.5,0,0,1,0
67,1002,0,0,0,1,0,0,0,0,20,9,10,0,1,0,0
67,1003,1,0,1,0,10,0,0,0,20,9,10,0,0,0,0
67,1003,0,0,1,0,30,0,1,0,37,9,8.5,0,0,1,0
67,1003,0,0,0,1,0,0,0,1,20,13,5.5,0,1,0,0
67,1004,1,0,1,0,30,0,0,0,50,9,8.5,1,0,0,0
67,1004,0,0,1,0,30,0,1,0,30,23,8.5,0,1,0,0
67,1004,0,0,0,1,0,25,0,0,50,9,5.5,0,0,1,0
67,1005,1,0,1,0,0,0,1,0,20,19,10,1,0,0,0
67,1005,0,0,0,1,0,0,0,0,25,19,10,1,0,0,0
67,1005,0,0,1,0,30,0,1,0,20,23,7,0,1,0,0
68,1006,1,0,1,0,0,0,1,0,20,13,5.5,0,0,0,0
68,1006,0,1,0,0,0,0,0,0,50,19,8.5,0,1,0,0
68,1006,0,0,0,1,0,0,0,0,20,19,7,0,0,0,0
68,1007,1,0,0,1,0,25,0,1,30,19,5.5,0,0,1,0
68,1007,0,0,0,1,0,0,0,0,50,23,8.5,0,1,0,0
68,1007,0,1,0,0,0,0,0,0,37,23,8.5,0,1,0,0
68,1008,0,0,1,0,0,0,1,0,37,19,5.5,0,0,0,0
68,1008,1,0,0,1,0,25,0,1,30,9,8.5,1,0,0,0
68,1008,0,0,0,1,0,0,0,0,30,9,8.5,0,0,0,1
68,1009,1,0,1,0,0,0,1,0,20,9,5.5,1,0,0,0
68,1009,0,0,0,1,0,0,0,1,20,23,10,0,0,1,0
68,1009,0,1,0,0,0,0,0,0,25,23,5.5,1,0,0,0
68,1010,0,1,0,0,0,0,0,0,30,13,7,0,0,0,1
68,1010,0,0,0,1,0,25,0,1,50,9,5.5,0,0,1,0
68,1010,1,0,1,0,30,0,0,0,25,19,7,1,0,0,0
68,1011,0,1,0,0,0,0,0,0,20,13,8.5,0,0,1,0
68,1011,1,0,0,1,0,75,0,0,50,23,5.5,0,0,0,0
68,1011,0,1,0,0,0,0,0,0,20,19,8.5,0,0,0,0
68,1012,1,1,0,0,0,0,0,0,20,13,5.5,0,0,0,0
68,1012,0,0,1,0,30,0,0,0,50,19,10,0,0,1,0
68,1012,0,0,1,0,30,0,1,0,20,19,10,0,0,0,0
68,1013,0,1,0,0,0,0,0,0,50,23,7,0,0,0,0
68,1013,1,0,0,1,0,75,0,1,30,23,7,1,0,0,0
68,1013,0,0,0,1,0,0,0,1,25,19,10,0,1,0,0
68,1014,0,0,1,0,0,0,0,0,37,19,10,1,0,0,0
68,1014,1,1,0,0,0,0,0,0,30,23,10,1,0,0,0
68,1014,0,1,0,0,0,0,0,0,30,19,8.5,1,0,0,0
68,1015,0,0,0,1,0,0,0,0,25,23,7,0,0,1,0
68,1015,1,0,1,0,10,0,1,0,25,9,5.5,0,0,0,0
68,1015,0,0,0,1,0,25,0,0,50,13,5.5,0,0,0,1
68,1016,1,0,0,1,0,0,0,1,30,13,5.5,1,0,0,0
68,1016,0,0,0,1,0,0,0,0,25,9,5.5,0,0,1,0
68,1016,0,0,0,0,0,0,0,0,30,19,10,0,0,1,0
68,1017,0,0,0,0,0,0,0,0,50,19,7,0,0,1,0
68,1017,1,0,0,1,0,75,0,0,25,13,5.5,0,1,0,0
68,1017,0,0,0,0,0,0,0,0,20,23,7,0,0,1,0
68,1018,1,0,1,0,30,0,1,0,30,9,7,0,1,0,0
68,1018,0,0,1,0,0,0,1,0,37,19,10,0,0,1,0
68,1018,0,0,1,0,30,0,0,0,50,13,10,0,0,1,0
68,1019,0,0,1,0,10,0,1,0,25,23,7,0,0,1,0
68,1019,0,0,0,1,0,75,0,0,50,13,7,0,0,1,0
68,1019,1,0,1,0,0,0,1,0,20,9,5.5,1,0,0,0
68,1020,0,0,1,0,10,0,0,0,50,19,5.5,0,0,0,1
68,1020,1,0,1,0,0,0,1,0,30,19,10,0,1,0,0
68,1020,0,0,0,0,0,0,0,0,37,23,5.5,0,0,0,1
69,1021,0,0,0,1,0,25,0,1,25,23,8.5,0,0,0,0
69,1021,1,0,0,1,0,75,0,1,50,19,7,1,0,0,0
69,1021,0,0,0,0,0,0,0,0,50,19,8.5,1,0,0,0
69,1022,1,0,0,1,0,75,0,0,20,19,7,0,0,0,0
69,1022,0,0,0,1,0,0,0,1,37,13,8.5,0,1,0,0
69,1022,0,0,0,1,0,25,0,0,25,19,7,0,0,0,1
69,1023,0,0,1,0,30,0,0,0,25,13,5.5,0,0,1,0
69,1023,0,0,0,1,0,75,0,0,50,13,5.5,0,0,0,0
69,1023,1,0,1,0,0,0,1,0,37,19,8.5,1,0,0,0
69,1024,1,0,0,1,0,0,0,0,20,23,5.5,0,1,0,0
69,1024,0,0,0,1,0,25,0,1,37,13,7,0,1,0,0
69,1024,0,0,1,0,30,0,1,0,37,23,8.5,0,1,0,0
69,1025,0,0,1,0,10,0,1,0,50,19,10,0,0,1,0
69,1025,0,0,0,1,0,75,0,1,20,23,10,1,0,0,0
69,1025,1,0,1,0,10,0,0,0,25,9,5.5,1,0,0,0
69,1026,1,0,1,0,0,0,1,0,25,23,7,0,0,0,0
69,1026,0,0,0,1,0,0,0,0,30,23,7,1,0,0,0
69,1026,0,0,0,0,0,0,0,0,30,9,7,0,0,0,1
69,1027,0,0,1,0,10,0,1,0,37,23,7,0,0,0,0
69,1027,1,0,1,0,10,0,0,0,20,9,10,0,0,0,1
69,1027,0,0,0,1,0,0,0,1,30,19,7,1,0,0,0
69,1028,1,1,0,0,0,0,0,0,25,13,5.5,0,0,0,0
69,1028,0,0,0,1,0,0,0,0,37,9,5.5,0,0,0,1
69,1028,0,0,1,0,30,0,0,0,50,9,5.5,0,0,0,1
69,1029,0,0,1,0,30,0,0,0,50,19,8.5,0,0,0,1
69,1029,1,0,1,0,10,0,1,0,20,9,8.5,0,1,0,0
69,1029,0,0,1,0,0,0,1,0,37,23,10,0,1,0,0
69,1030,0,0,1,0,10,0,0,0,37,19,8.5,0,0,0,0
69,1030,0,0,0,0,0,0,0,0,20,19,5.5,0,0,1,0
69,1030,1,0,0,0,0,0,0,0,20,13,7,0,1,0,0
69,1031,0,0,1,0,0,0,1,0,50,9,8.5,0,0,0,1
69,1031,0,0,1,0,30,0,0,0,20,13,5.5,0,0,0,1
69,1031,1,1,0,0,0,0,0,0,30,13,7,0,1,0,0
69,1032,0,0,0,1,0,25,0,0,37,23,5.5,0,0,0,0
69,1032,1,0,1,0,0,0,0,0,30,19,5.5,0,0,0,1
69,1032,0,0,1,0,0,0,1,0,50,23,8.5,0,0,1,0
69,1033,0,0,1,0,10,0,1,0,50,23,7,0,1,0,0
69,1033,0,0,0,0,0,0,0,0,37,19,8.5,1,0,0,0
69,1033,1,0,1,0,0,0,1,0,20,23,7,0,1,0,0
69,1034,0,1,0,0,0,0,0,0,25,23,8.5,0,0,0,1
69,1034,1,0,1,0,30,0,1,0,25,13,5.5,0,1,0,0
69,1034,0,0,0,1,0,0,0,1,50,9,8.5,0,1,0,0
69,1035,0,0,1,0,10,0,1,0,20,9,10,0,1,0,0
69,1035,0,1,0,0,0,0,0,0,50,19,10,0,0,0,1
69,1035,1,0,0,1,0,75,0,0,20,13,7,0,0,0,0
70,1036,0,0,0,0,0,0,0,0,50,13,7,1,0,0,0
70,1036,0,0,0,1,0,0,0,1,25,9,7,0,0,0,0
70,1036,1,0,1,0,0,0,1,0,20,9,7,1,0,0,0
