RespNum,Answer,CodedAns,Task,Concept,Type,Price,Brand,Fast Charge,OpCost,Acceleration,SUVbuyer,shanghai,shenzhen,chengdu,usa,mturk
545,1,0,8,2,4,7,3,2,7,4,1,0,1,0,0,0
545,1,0,8,3,1,9,3,2,7,1,1,0,1,0,0,0
545,2,0,9,1,3,8,4,1,7,3,1,0,1,0,0,0
545,2,1,9,2,8,6,1,1,7,1,1,0,1,0,0,0
545,2,0,9,3,2,6,3,2,6,4,1,0,1,0,0,0
545,1,1,10,1,1,10,3,1,8,3,1,0,1,0,0,0
545,1,0,10,2,3,9,5,2,6,2,1,0,1,0,0,0
545,1,0,10,3,1,7,1,2,6,4,1,0,1,0,0,0
545,2,0,11,1,1,8,4,2,8,3,1,0,1,0,0,0
545,2,1,11,2,4,7,1,1,6,3,1,0,1,0,0,0
545,2,0,11,3,2,9,3,2,5,1,1,0,1,0,0,0
545,2,0,12,1,8,9,4,2,7,4,1,0,1,0,0,0
545,2,1,12,2,2,10,3,2,8,4,1,0,1,0,0,0
545,2,0,12,3,7,6,1,2,6,4,1,0,1,0,0,0
545,1,1,13,1,1,8,2,2,6,2,1,0,1,0,0,0
545,1,0,13,2,8,6,1,2,6,1,1,0,1,0,0,0
545,1,0,13,3,1,6,3,2,7,2,1,0,1,0,0,0
545,2,0,14,1,6,10,3,1,8,1,1,0,1,0,0,0
545,2,1,14,2,4,10,2,2,7,4,1,0,1,0,0,0
545,2,0,14,3,1,8,3,2,8,1,1,0,1,0,0,0
545,1,1,15,1,5,6,2,2,8,2,1,0,1,0,0,0
545,1,0,15,2,8,7,3,2,7,3,1,0,1,0,0,0
545,1,0,15,3,6,8,5,2,7,2,1,0,1,0,0,0
546,2,0,1,1,7,7,4,2,5,4,1,0,1,0,0,0
546,2,1,1,2,1,8,1,2,8,2,1,0,1,0,0,0
546,2,0,1,3,8,9,3,1,8,1,1,0,1,0,0,0
546,2,0,2,1,1,8,4,1,6,1,1,0,1,0,0,0
546,2,1,2,2,5,6,4,1,7,3,1,0,1,0,0,0
546,2,0,2,3,8,8,5,2,5,4,1,0,1,0,0,0
546,1,1,3,1,7,9,1,2,7,3,1,0,1,0,0,0
546,1,0,3,2,7,10,2,1,5,1,1,0,1,0,0,0
546,1,0,3,3,1,6,5,1,7,3,1,0,1,0,0,0
546,2,0,4,1,2,6,4,1,8,1,1,0,1,0,0,0
546,2,1,4,2,6,10,3,1,5,3,1,0,1,0,0,0
546,2,0,4,3,7,9,4,1,7,2,1,0,1,0,0,0
546,3,0,5,1,2,9,5,2,8,4,1,0,1,0,0,0
546,3,0,5,2,2,8,5,2,5,4,1,0,1,0,0,0
546,3,1,5,3,8,9,3,2,8,2,1,0,1,0,0,0
546,2,0,6,1,8,8,4,1,7,4,1,0,1,0,0,0
546,2,1,6,2,3,6,3,2,8,1,1,0,1,0,0,0
546,2,0,6,3,4,6,1,1,6,4,1,0,1,0,0,0
546,3,0,7,1,8,8,4,2,6,4,1,0,1,0,0,0
546,3,0,7,2,5,10,2,1,7,4,1,0,1,0,0,0
546,3,1,7,3,5,9,5,1,8,4,1,0,1,0,0,0
546,2,0,8,1,1,10,5,1,7,1,1,0,1,0,0,0
546,2,1,8,2,5,7,4,1,7,2,1,0,1,0,0,0
546,2,0,8,3,3,9,1,1,7,4,1,0,1,0,0,0
546,2,0,9,1,3,6,1,2,8,4,1,0,1,0,0,0
546,2,1,9,2,7,8,4,1,8,4,1,0,1,0,0,0
546,2,0,9,3,4,6,5,2,8,4,1,0,1,0,0,0
546,2,0,10,1,8,9,2,1,6,2,1,0,1,0,0,0
546,2,1,10,2,7,8,1,1,5,3,1,0,1,0,0,0
546,2,0,10,3,3,6,2,2,7,3,1,0,1,0,0,0
546,1,1,11,1,5,9,3,2,5,4,1,0,1,0,0,0
546,1,0,11,2,8,8,5,2,7,1,1,0,1,0,0,0
546,1,0,11,3,4,9,3,2,7,4,1,0,1,0,0,0
546,2,0,12,1,6,8,5,1,5,4,1,0,1,0,0,0
546,2,1,12,2,3,6,3,1,8,4,1,0,1,0,0,0
546,2,0,12,3,4,10,1,2,7,3,1,0,1,0,0,0
546,3,0,13,1,2,8,5,2,7,3,1,0,1,0,0,0
546,3,0,13,2,7,7,4,2,5,1,1,0,1,0,0,0
546,3,1,13,3,1,6,1,2,6,3,1,0,1,0,0,0
546,2,0,14,1,3,6,2,2,7,3,1,0,1,0,0,0
546,2,1,14,2,8,7,2,1,8,3,1,0,1,0,0,0
546,2,0,14,3,3,10,4,1,8,2,1,0,1,0,0,0
546,2,0,15,1,5,7,4,2,5,3,1,0,1,0,0,0
546,2,1,15,2,8,7,1,1,6,3,1,0,1,0,0,0
546,2,0,15,3,1,7,1,2,7,2,1,0,1,0,0,0
547,2,0,1,1,6,6,5,2,5,1,1,0,1,0,0,0
547,2,1,1,2,6,8,4,1,7,1,1,0,1,0,0,0
547,2,0,1,3,1,10,5,2,7,2,1,0,1,0,0,0
547,3,0,2,1,7,9,4,1,6,3,1,0,1,0,0,0
547,3,0,2,2,7,7,5,1,8,1,1,0,1,0,0,0
547,3,1,2,3,8,7,4,1,5,1,1,0,1,0,0,0
547,3,0,3,1,1,6,2,1,6,4,1,0,1,0,0,0
547,3,0,3,2,2,7,5,2,7,4,1,0,1,0,0,0
547,3,1,3,3,8,10,2,1,7,3,1,0,1,0,0,0
547,2,0,4,1,7,6,4,2,7,4,1,0,1,0,0,0
547,2,1,4,2,8,6,4,1,8,4,1,0,1,0,0,0
547,2,0,4,3,8,9,2,1,5,2,1,0,1,0,0,0
547,1,1,5,1,5,9,1,1,6,2,1,0,1,0,0,0
547,1,0,5,2,6,6,3,2,8,2,1,0,1,0,0,0
547,1,0,5,3,2,9,5,2,7,4,1,0,1,0,0,0
547,3,0,6,1,2,10,5,2,6,3,1,0,1,0,0,0
547,3,0,6,2,3,7,5,1,7,4,1,0,1,0,0,0
547,3,1,6,3,3,8,2,1,5,4,1,0,1,0,0,0
547,3,0,7,1,4,9,5,2,5,3,1,0,1,0,0,0
547,3,0,7,2,5,9,3,1,7,3,1,0,1,0,0,0
547,3,1,7,3,7,6,2,2,8,3,1,0,1,0,0,0
547,2,0,8,1,1,10,1,2,8,2,1,0,1,0,0,0
547,2,1,8,2,3,9,1,2,8,2,1,0,1,0,0,0
547,2,0,8,3,6,8,5,1,7,3,1,0,1,0,0,0
547,2,0,9,1,1,10,5,2,7,4,1,0,1,0,0,0
547,2,1,9,2,3,6,1,1,6,1,1,0,1,0,0,0
547,2,0,9,3,2,9,2,2,5,1,1,0,1,0,0,0
547,1,1,10,1,4,6,4,2,8,2,1,0,1,0,0,0
547,1,0,10,2,6,6,2,1,5,2,1,0,1,0,0,0
547,1,0,10,3,1,9,1,2,8,1,1,0,1,0,0,0
547,3,0,11,1,8,7,5,2,6,4,1,0,1,0,0,0
547,3,0,11,2,6,10,4,2,6,3,1,0,1,0,0,0
547,3,1,11,3,8,7,4,2,6,2,1,0,1,0,0,0
547,3,0,12,1,1,10,4,2,6,4,1,0,1,0,0,0
547,3,0,12,2,3,8,1,2,8,4,1,0,1,0,0,0
547,3,1,12,3,2,8,4,1,7,2,1,0,1,0,0,0
547,2,0,13,1,3,7,2,1,8,1,1,0,1,0,0,0
547,2,1,13,2,1,7,1,2,6,3,1,0,1,0,0,0
547,2,0,13,3,4,6,5,2,5,3,1,0,1,0,0,0
547,2,0,14,1,4,9,1,2,7,3,1,0,1,0,0,0
547,2,1,14,2,2,6,1,2,5,4,1,0,1,0,0,0
547,2,0,14,3,7,7,2,2,8,1,1,0,1,0,0,0
547,3,0,15,1,3,6,3,1,6,3,1,0,1,0,0,0
547,3,0,15,2,2,6,4,1,7,2,1,0,1,0,0,0
547,3,1,15,3,4,8,4,1,8,1,1,0,1,0,0,0
548,3,0,1,1,3,7,5,1,8,1,1,0,1,0,0,0
548,3,0,1,2,3,7,5,2,5,1,1,0,1,0,0,0
548,3,1,1,3,3,8,4,2,5,4,1,0,1,0,0,0
548,2,0,2,1,1,6,4,1,8,1,1,0,1,0,0,0
548,2,1,2,2,7,6,3,2,5,3,1,0,1,0,0,0
548,2,0,2,3,8,10,4,2,8,1,1,0,1,0,0,0
548,1,1,3,1,6,10,2,2,5,3,1,0,1,0,0,0
548,1,0,3,2,8,10,1,2,7,2,1,0,1,0,0,0
548,1,0,3,3,1,10,5,1,8,4,1,0,1,0,0,0
548,3,0,4,1,1,10,5,2,6,1,1,0,1,0,0,0
548,3,0,4,2,7,10,2,2,8,2,1,0,1,0,0,0
548,3,1,4,3,8,6,4,2,5,4,1,0,1,0,0,0
548,3,0,5,1,4,6,5,2,8,3,1,0,1,0,0,0
548,3,0,5,2,1,8,4,2,5,3,1,0,1,0,0,0
548,3,1,5,3,3,10,1,2,8,2,1,0,1,0,0,0
548,2,0,6,1,5,7,4,2,8,4,1,0,1,0,0,0
548,2,1,6,2,4,6,4,2,6,4,1,0,1,0,0,0
548,2,0,6,3,1,6,2,1,6,4,1,0,1,0,0,0
548,3,0,7,1,1,9,5,2,5,4,1,0,1,0,0,0
548,3,0,7,2,3,6,4,2,8,3,1,0,1,0,0,0
548,3,1,7,3,5,6,5,1,5,3,1,0,1,0,0,0
548,3,0,8,1,2,6,4,2,6,3,1,0,1,0,0,0
548,3,0,8,2,8,6,2,2,8,2,1,0,1,0,0,0
548,3,1,8,3,4,10,2,1,7,2,1,0,1,0,0,0
548,2,0,9,1,3,7,5,2,6,1,1,0,1,0,0,0
548,2,1,9,2,4,9,4,2,5,1,1,0,1,0,0,0
548,2,0,9,3,4,10,4,1,8,4,1,0,1,0,0,0
548,1,1,10,1,1,9,2,2,5,3,1,0,1,0,0,0
548,1,0,10,2,2,9,4,1,7,4,1,0,1,0,0,0
548,1,0,10,3,4,8,4,2,6,3,1,0,1,0,0,0
548,1,1,11,1,1,8,1,2,7,2,1,0,1,0,0,0
548,1,0,11,2,8,8,1,2,8,3,1,0,1,0,0,0
548,1,0,11,3,1,9,1,1,7,4,1,0,1,0,0,0
548,3,0,12,1,7,7,5,1,6,1,1,0,1,0,0,0
548,3,0,12,2,1,6,3,1,8,3,1,0,1,0,0,0
548,3,1,12,3,1,7,2,2,7,3,1,0,1,0,0,0
548,2,0,13,1,5,9,2,1,6,1,1,0,1,0,0,0
548,2,1,13,2,1,9,3,1,5,4,1,0,1,0,0,0
548,2,0,13,3,4,10,1,1,8,1,1,0,1,0,0,0
548,1,1,14,1,5,9,3,1,6,1,1,0,1,0,0,0
548,1,0,14,2,7,9,1,1,7,1,1,0,1,0,0,0
548,1,0,14,3,3,6,2,2,5,3,1,0,1,0,0,0
548,1,1,15,1,5,7,1,2,5,1,1,0,1,0,0,0
548,1,0,15,2,6,9,5,1,7,3,1,0,1,0,0,0
548,1,0,15,3,4,10,3,1,7,2,1,0,1,0,0,0
549,2,0,1,1,3,8,5,1,7,3,1,0,1,0,0,0
549,2,1,1,2,2,10,5,1,6,1,1,0,1,0,0,0
549,2,0,1,3,3,8,4,1,6,1,1,0,1,0,0,0
549,1,1,2,1,2,10,2,1,8,2,1,0,1,0,0,0
549,1,0,2,2,1,7,2,2,8,2,1,0,1,0,0,0
549,1,0,2,3,3,6,3,2,5,3,1,0,1,0,0,0
549,2,0,3,1,8,10,3,1,8,4,1,0,1,0,0,0
549,2,1,3,2,4,10,2,1,5,4,1,0,1,0,0,0
549,2,0,3,3,7,6,4,1,5,4,1,0,1,0,0,0
549,1,1,4,1,4,10,5,1,7,2,1,0,1,0,0,0
549,1,0,4,2,1,8,4,1,5,2,1,0,1,0,0,0
549,1,0,4,3,5,10,5,2,8,1,1,0,1,0,0,0
549,2,0,5,1,3,7,2,2,7,2,1,0,1,0,0,0
549,2,1,5,2,4,6,5,1,5,2,1,0,1,0,0,0
549,2,0,5,3,8,9,4,1,5,4,1,0,1,0,0,0
549,3,0,6,1,3,7,4,1,8,4,1,0,1,0,0,0
549,3,0,6,2,7,10,2,1,5,3,1,0,1,0,0,0
549,3,1,6,3,2,10,4,2,8,1,1,0,1,0,0,0
549,3,0,7,1,2,10,5,1,8,4,1,0,1,0,0,0
549,3,0,7,2,8,7,3,1,6,1,1,0,1,0,0,0
549,3,1,7,3,3,9,2,2,5,3,1,0,1,0,0,0
549,2,0,8,1,1,10,4,1,8,1,1,0,1,0,0,0
549,2,1,8,2,1,7,3,2,6,3,1,0,1,0,0,0
549,2,0,8,3,5,9,1,2,8,1,1,0,1,0,0,0
549,2,0,9,1,7,10,5,1,5,4,1,0,1,0,0,0
549,2,1,9,2,1,10,4,1,6,4,1,0,1,0,0,0
549,2,0,9,3,7,9,4,1,8,3,1,0,1,0,0,0
549,3,0,10,1,4,7,5,2,6,3,1,0,1,0,0,0
549,3,0,10,2,1,10,1,1,6,1,1,0,1,0,0,0
549,3,1,10,3,1,10,4,1,6,3,1,0,1,0,0,0
549,1,1,11,1,1,7,1,1,7,3,1,0,1,0,0,0
549,1,0,11,2,8,10,2,1,8,1,1,0,1,0,0,0
549,1,0,11,3,6,6,3,1,7,1,1,0,1,0,0,0
549,2,0,12,1,6,10,4,1,5,3,1,0,1,0,0,0
549,2,1,12,2,4,6,1,2,5,1,1,0,1,0,0,0
549,2,0,12,3,1,8,5,1,6,4,1,0,1,0,0,0
549,1,1,13,1,5,9,5,1,7,1,1,0,1,0,0,0
549,1,0,13,2,4,8,3,2,8,2,1,0,1,0,0,0
549,1,0,13,3,8,6,1,2,6,4,1,0,1,0,0,0
549,1,1,14,1,4,6,2,1,7,4,1,0,1,0,0,0
549,1,0,14,2,7,7,3,2,8,1,1,0,1,0,0,0
549,1,0,14,3,6,6,3,2,7,2,1,0,1,0,0,0
549,3,0,15,1,6,7,4,1,7,1,1,0,1,0,0,0
549,3,0,15,2,3,7,5,1,8,4,1,0,1,0,0,0
549,3,1,15,3,2,7,1,1,6,4,1,0,1,0,0,0
550,2,0,1,1,2,6,1,1,6,1,1,0,1,0,0,0
550,2,1,1,2,6,7,3,2,5,3,1,0,1,0,0,0
550,2,0,1,3,1,10,3,2,6,2,1,0,1,0,0,0
550,2,0,2,1,3,10,4,2,7,4,1,0,1,0,0,0
550,2,1,2,2,5,7,3,1,6,1,1,0,1,0,0,0
550,2,0,2,3,8,6,5,2,6,2,1,0,1,0,0,0
550,2,0,3,1,3,9,2,1,6,3,1,0,1,0,0,0
550,2,1,3,2,3,7,2,2,6,4,1,0,1,0,0,0
550,2,0,3,3,8,9,2,2,8,1,1,0,1,0,0,0
550,1,1,4,1,1,6,1,2,8,4,1,0,1,0,0,0
550,1,0,4,2,6,7,2,1,6,3,1,0,1,0,0,0
550,1,0,4,3,7,8,5,2,5,2,1,0,1,0,0,0
550,3,0,5,1,5,10,1,2,6,1,1,0,1,0,0,0
550,3,0,5,2,6,9,4,2,8,3,1,0,1,0,0,0
550,3,1,5,3,5,7,5,1,8,1,1,0,1,0,0,0
550,1,1,6,1,4,6,3,2,6,3,1,0,1,0,0,0
550,1,0,6,2,3,6,3,1,7,3,1,0,1,0,0,0
550,1,0,6,3,3,9,4,1,5,3,1,0,1,0,0,0
550,1,1,7,1,6,6,1,2,6,2,1,0,1,0,0,0
550,1,0,7,2,1,6,1,2,7,1,1,0,1,0,0,0
550,1,0,7,3,2,10,5,2,8,3,1,0,1,0,0,0
550,2,0,8,1,3,10,1,2,8,4,1,0,1,0,0,0
550,2,1,8,2,3,9,5,2,7,3,1,0,1,0,0,0
550,2,0,8,3,1,8,5,2,8,3,1,0,1,0,0,0
550,2,0,9,1,3,9,3,1,8,1,1,0,1,0,0,0
550,2,1,9,2,8,7,2,2,6,2,1,0,1,0,0,0
550,2,0,9,3,1,8,1,2,6,1,1,0,1,0,0,0
550,1,1,10,1,3,8,4,2,5,2,1,0,1,0,0,0
550,1,0,10,2,1,9,3,2,5,2,1,0,1,0,0,0
550,1,0,10,3,6,8,5,1,8,4,1,0,1,0,0,0
550,1,1,11,1,7,8,2,1,8,2,1,0,1,0,0,0
550,1,0,11,2,2,10,5,2,6,4,1,0,1,0,0,0
550,1,0,11,3,6,9,1,2,8,2,1,0,1,0,0,0
550,3,0,12,1,8,8,5,2,8,4,1,0,1,0,0,0
550,3,0,12,2,6,10,2,1,6,4,1,0,1,0,0,0
550,3,1,12,3,2,7,4,1,7,3,1,0,1,0,0,0
550,3,0,13,1,1,8,2,2,8,2,1,0,1,0,0,0
550,3,0,13,2,6,8,5,2,6,1,1,0,1,0,0,0
550,3,1,13,3,4,8,3,2,5,2,1,0,1,0,0,0
550,1,1,14,1,5,7,2,1,7,1,1,0,1,0,0,0
550,1,0,14,2,7,10,5,2,6,2,1,0,1,0,0,0
550,1,0,14,3,8,8,1,2,7,3,1,0,1,0,0,0
550,1,1,15,1,5,6,5,1,5,2,1,0,1,0,0,0
550,1,0,15,2,6,8,4,2,8,3,1,0,1,0,0,0
550,1,0,15,3,7,7,3,2,8,3,1,0,1,0,0,0
551,1,1,1,1,4,6,1,2,5,3,1,0,1,0,0,0
551,1,0,1,2,6,7,2,1,6,3,1,0,1,0,0,0
551,1,0,1,3,4,10,5,2,5,2,1,0,1,0,0,0
551,1,1,2,1,6,9,4,1,8,3,1,0,1,0,0,0
551,1,0,2,2,4,9,1,1,5,2,1,0,1,0,0,0
551,1,0,2,3,7,7,1,1,6,1,1,0,1,0,0,0
551,2,0,3,1,7,9,2,1,5,2,1,0,1,0,0,0
551,2,1,3,2,2,6,3,1,6,3,1,0,1,0,0,0
551,2,0,3,3,3,6,2,1,8,4,1,0,1,0,0,0
551,1,1,4,1,4,7,3,1,8,1,1,0,1,0,0,0
551,1,0,4,2,7,10,2,2,5,4,1,0,1,0,0,0
551,1,0,4,3,2,8,4,2,7,1,1,0,1,0,0,0
551,1,1,5,1,7,7,5,2,5,4,1,0,1,0,0,0
551,1,0,5,2,2,9,1,2,8,3,1,0,1,0,0,0
551,1,0,5,3,5,8,5,2,8,1,1,0,1,0,0,0
551,1,1,6,1,4,7,2,1,6,3,1,0,1,0,0,0
551,1,0,6,2,4,9,4,2,7,3,1,0,1,0,0,0
551,1,0,6,3,6,10,4,2,6,3,1,0,1,0,0,0
551,2,0,7,1,8,10,5,1,6,1,1,0,1,0,0,0
551,2,1,7,2,1,6,1,1,6,1,1,0,1,0,0,0
551,2,0,7,3,1,7,3,2,7,3,1,0,1,0,0,0
551,2,0,8,1,6,9,5,2,8,1,1,0,1,0,0,0
551,2,1,8,2,6,7,1,1,5,2,1,0,1,0,0,0
551,2,0,8,3,5,8,5,1,6,1,1,0,1,0,0,0
551,1,1,9,1,2,10,5,1,5,4,1,0,1,0,0,0
551,1,0,9,2,7,9,3,1,7,4,1,0,1,0,0,0
551,1,0,9,3,1,10,3,1,6,2,1,0,1,0,0,0
551,1,1,10,1,3,9,1,2,6,1,1,0,1,0,0,0
551,1,0,10,2,5,7,2,2,7,4,1,0,1,0,0,0
551,1,0,10,3,5,7,4,1,8,3,1,0,1,0,0,0
551,2,0,11,1,5,7,5,1,6,2,1,0,1,0,0,0
551,2,1,11,2,7,7,1,1,6,1,1,0,1,0,0,0
551,2,0,11,3,2,8,4,1,7,3,1,0,1,0,0,0
551,3,0,12,1,3,9,5,1,6,2,1,0,1,0,0,0
551,3,0,12,2,1,8,2,2,8,2,1,0,1,0,0,0
551,3,1,12,3,3,6,1,1,6,3,1,0,1,0,0,0
551,1,1,13,1,7,6,4,1,7,4,1,0,1,0,0,0
551,1,0,13,2,5,7,5,2,7,3,1,0,1,0,0,0
551,1,0,13,3,7,7,4,1,5,4,1,0,1,0,0,0
551,1,1,14,1,5,6,4,1,8,4,1,0,1,0,0,0
551,1,0,14,2,1,6,3,2,5,1,1,0,1,0,0,0
551,1,0,14,3,3,9,4,2,7,3,1,0,1,0,0,0
551,2,0,15,1,3,10,5,2,8,3,1,0,1,0,0,0
551,2,1,15,2,6,6,4,1,8,4,1,0,1,0,0,0
551,2,0,15,3,1,7,2,1,7,3,1,0,1,0,0,0
552,2,0,1,1,1,10,4,1,7,3,1,0,1,0,0,0
552,2,1,1,2,6,9,2,1,7,2,1,0,1,0,0,0
552,2,0,1,3,7,7,2,2,7,3,1,0,1,0,0,0
552,2,0,2,1,7,6,3,1,6,4,1,0,1,0,0,0
552,2,1,2,2,7,9,5,2,5,2,1,0,1,0,0,0
552,2,0,2,3,1,9,5,2,8,2,1,0,1,0,0,0
552,2,0,3,1,2,9,1,1,8,3,1,0,1,0,0,0
552,2,1,3,2,4,8,4,2,5,3,1,0,1,0,0,0
552,2,0,3,3,1,7,3,2,6,3,1,0,1,0,0,0
552,1,1,4,1,4,8,2,2,6,3,1,0,1,0,0,0
552,1,0,4,2,3,6,2,1,8,3,1,0,1,0,0,0
552,1,0,4,3,6,9,1,1,7,1,1,0,1,0,0,0
552,3,0,5,1,8,7,1,2,5,4,1,0,1,0,0,0
552,3,0,5,2,5,9,4,1,7,3,1,0,1,0,0,0
552,3,1,5,3,5,6,4,1,8,3,1,0,1,0,0,0
552,1,1,6,1,2,9,1,1,7,3,1,0,1,0,0,0
552,1,0,6,2,3,9,2,1,6,3,1,0,1,0,0,0
552,1,0,6,3,3,6,3,1,6,2,1,0,1,0,0,0
552,2,0,7,1,5,10,4,1,7,1,1,0,1,0,0,0
552,2,1,7,2,6,6,5,2,5,1,1,0,1,0,0,0
552,2,0,7,3,3,8,2,1,8,2,1,0,1,0,0,0
552,1,1,8,1,7,6,5,1,6,1,1,0,1,0,0,0
552,1,0,8,2,4,10,5,2,6,3,1,0,1,0,0,0
552,1,0,8,3,2,8,2,1,5,2,1,0,1,0,0,0
552,2,0,9,1,2,9,2,1,5,3,1,0,1,0,0,0
552,2,1,9,2,7,6,1,2,6,1,1,0,1,0,0,0
552,2,0,9,3,4,8,2,1,8,3,1,0,1,0,0,0
552,2,0,10,1,5,9,1,1,7,1,1,0,1,0,0,0
552,2,1,10,2,1,7,5,2,7,1,1,0,1,0,0,0
552,2,0,10,3,7,8,5,2,8,2,1,0,1,0,0,0
552,2,0,11,1,6,7,1,2,8,3,1,0,1,0,0,0
552,2,1,11,2,5,6,2,2,8,4,1,0,1,0,0,0
552,2,0,11,3,1,9,3,1,7,4,1,0,1,0,0,0
552,2,0,12,1,8,6,5,2,5,3,1,0,1,0,0,0
552,2,1,12,2,6,9,4,1,5,3,1,0,1,0,0,0
552,2,0,12,3,4,8,1,2,6,1,1,0,1,0,0,0
552,2,0,13,1,5,10,4,1,7,4,1,0,1,0,0,0
552,2,1,13,2,4,8,5,1,8,4,1,0,1,0,0,0
552,2,0,13,3,1,8,5,2,7,3,1,0,1,0,0,0
552,1,1,14,1,8,6,1,2,5,4,1,0,1,0,0,0
552,1,0,14,2,4,7,5,2,7,1,1,0,1,0,0,0
552,1,0,14,3,5,9,2,1,5,1,1,0,1,0,0,0
552,1,1,15,1,4,6,4,2,7,4,1,0,1,0,0,0
552,1,0,15,2,8,10,4,1,6,4,1,0,1,0,0,0
552,1,0,15,3,4,9,5,2,5,4,1,0,1,0,0,0
553,3,0,1,1,2,7,5,2,7,3,1,0,1,0,0,0
553,3,0,1,2,8,10,1,2,6,2,1,0,1,0,0,0
553,3,1,1,3,3,8,4,1,5,4,1,0,1,0,0,0
553,1,1,2,1,7,6,1,1,6,4,1,0,1,0,0,0
553,1,0,2,2,4,10,3,1,8,4,1,0,1,0,0,0
553,1,0,2,3,5,9,2,1,5,4,1,0,1,0,0,0
553,3,0,3,1,2,10,2,1,5,2,1,0,1,0,0,0
553,3,0,3,2,5,6,5,1,5,4,1,0,1,0,0,0
553,3,1,3,3,6,8,4,1,6,1,1,0,1,0,0,0
553,1,1,4,1,8,7,4,1,5,3,1,0,1,0,0,0
553,1,0,4,2,1,8,1,2,7,4,1,0,1,0,0,0
553,1,0,4,3,8,10,4,2,8,4,1,0,1,0,0,0
553,3,0,5,1,1,8,4,1,5,4,1,0,1,0,0,0
553,3,0,5,2,3,8,3,2,7,4,1,0,1,0,0,0
553,3,1,5,3,6,6,2,1,8,3,1,0,1,0,0,0
553,2,0,6,1,2,6,3,2,5,1,1,0,1,0,0,0
553,2,1,6,2,2,8,2,1,6,1,1,0,1,0,0,0
553,2,0,6,3,1,8,3,1,6,2,1,0,1,0,0,0
553,2,0,7,1,3,9,1,1,8,3,1,0,1,0,0,0
553,2,1,7,2,6,10,2,1,6,2,1,0,1,0,0,0
553,2,0,7,3,1,9,4,2,6,3,1,0,1,0,0,0
553,3,0,8,1,2,9,3,1,5,3,1,0,1,0,0,0
553,3,0,8,2,6,10,5,2,7,2,1,0,1,0,0,0
553,3,1,8,3,5,10,2,2,5,4,1,0,1,0,0,0
553,1,1,9,1,6,8,4,2,7,3,1,0,1,0,0,0
553,1,0,9,2,4,6,5,2,5,1,1,0,1,0,0,0
553,1,0,9,3,2,7,4,1,8,1,1,0,1,0,0,0
553,2,0,10,1,2,7,3,1,5,1,1,0,1,0,0,0
553,2,1,10,2,2,8,1,1,7,1,1,0,1,0,0,0
553,2,0,10,3,2,10,5,1,5,1,1,0,1,0,0,0
553,2,0,11,1,1,10,4,2,8,1,1,0,1,0,0,0
553,2,1,11,2,6,7,4,1,8,1,1,0,1,0,0,0
553,2,0,11,3,3,9,1,1,7,3,1,0,1,0,0,0
553,1,1,12,1,5,7,4,1,7,3,1,0,1,0,0,0
553,1,0,12,2,8,8,2,1,5,3,1,0,1,0,0,0
553,1,0,12,3,4,6,5,2,5,3,1,0,1,0,0,0
553,2,0,13,1,5,8,1,1,8,2,1,0,1,0,0,0
553,2,1,13,2,1,9,1,2,7,1,1,0,1,0,0,0
553,2,0,13,3,8,8,3,2,7,4,1,0,1,0,0,0
553,2,0,14,1,6,9,1,2,6,3,1,0,1,0,0,0
553,2,1,14,2,2,9,1,2,6,1,1,0,1,0,0,0
553,2,0,14,3,2,9,1,2,8,4,1,0,1,0,0,0
553,2,0,15,1,8,6,5,2,6,4,1,0,1,0,0,0
553,2,1,15,2,4,7,3,1,5,2,1,0,1,0,0,0
553,2,0,15,3,4,8,5,1,7,2,1,0,1,0,0,0
554,2,0,1,1,7,10,5,2,7,1,1,0,1,0,0,0
554,2,1,1,2,3,7,2,2,6,4,1,0,1,0,0,0
554,2,0,1,3,7,9,5,2,7,4,1,0,1,0,0,0
554,2,0,2,1,7,10,2,2,7,4,1,0,1,0,0,0
554,2,1,2,2,2,7,2,1,5,1,1,0,1,0,0,0
554,2,0,2,3,1,7,5,2,7,4,1,0,1,0,0,0
554,1,1,3,1,1,9,4,1,6,3,1,0,1,0,0,0
554,1,0,3,2,3,6,1,2,7,2,1,0,1,0,0,0
554,1,0,3,3,1,10,1,2,8,4,1,0,1,0,0,0
554,3,0,4,1,3,9,3,1,5,1,1,0,1,0,0,0
554,3,0,4,2,4,7,4,2,8,3,1,0,1,0,0,0
554,3,1,4,3,1,8,2,2,6,1,1,0,1,0,0,0
554,1,1,5,1,4,8,2,2,5,1,1,0,1,0,0,0
554,1,0,5,2,6,7,5,1,6,4,1,0,1,0,0,0
554,1,0,5,3,5,6,4,2,7,3,1,0,1,0,0,0
554,3,0,6,1,7,10,3,2,7,3,1,0,1,0,0,0
554,3,0,6,2,4,10,1,1,7,2,1,0,1,0,0,0
554,3,1,6,3,4,9,3,2,5,3,1,0,1,0,0,0
554,2,0,7,1,2,6,5,1,5,4,1,0,1,0,0,0
554,2,1,7,2,4,10,4,1,6,1,1,0,1,0,0,0
554,2,0,7,3,7,8,3,2,8,3,1,0,1,0,0,0
554,3,0,8,1,4,6,5,1,7,3,1,0,1,0,0,0
554,3,0,8,2,1,10,3,1,8,2,1,0,1,0,0,0
554,3,1,8,3,5,9,1,2,7,2,1,0,1,0,0,0
554,3,0,9,1,3,10,5,1,7,3,1,0,1,0,0,0
554,3,0,9,2,1,10,1,2,5,4,1,0,1,0,0,0
