"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
74,780859,2012-7-27 08:30,2012-7-27 08:37,404,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,1,3,3,3,1,2,3,1,2,1,1,2,1,3,4,4,5,5,3,4,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,6,7,8,2,15,1,3,16,"",2,2,2,"无",5,,902,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
75,782314,2012-7-29 07:42,2012-7-29 07:59,1053,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,2,2,1,3,1,2,2,3,1,3,3,3,2,3,4,3,4,4,3,3,3,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,2,21,4,3,12,2,2,38,"",5,1,2,"无",5,,698,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
76,790040,2012-7-29 03:24,2012-7-29 03:35,628,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,1,3,1,2,1,3,1,3,3,1,1,3,3,3,2,4,3,5,5,3,4,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,19,7,2,3,9,1,3,19,"",2,2,2,"无",5,,718,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
77,839009,2012-7-29 07:17,2012-7-29 07:29,709,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,3,2,1,1,3,1,1,1,1,4,3,5,5,3,4,3,5,5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,14,1,1,12,2,5,29,"",2,2,2,"无",5,,466,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
78,867398,2012-7-27 07:16,2012-7-27 07:24,461,5,1,1,1,1,3,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,3,3,2,1,1,3,2,1,2,3,1,1,1,3,5,4,4,5,3,4,4,4,4,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,2,13,3,1,2,12,1,3,22,"",2,2,2,"无",5,,493,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
79,875603,2012-7-28 07:29,2012-7-28 07:40,638,3,1,1,1,1,2,1,1,"",1,10,16,3,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,1,1,3,1,1,3,1,3,3,2,3,1,2,3,1,2,3,5,5,3,4,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,21,6,4,1,,1,3,37,"",5,2,2,"无",5,,862,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
80,1001584,2012-7-28 06:10,2012-7-28 06:21,670,3,1,1,1,1,2,1,1,"",1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,3,2,1,3,1,1,2,3,1,3,2,2,3,2,2,4,3,5,5,3,4,4,3,4,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,3,9,4,1,6,1,1,46,"",2,1,1,"无",5,,399,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
81,1015913,2012-7-29 08:39,2012-7-29 08:50,666,3,1,1,1,1,2,1,1,"",1,10,16,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,3,2,2,3,2,1,2,2,2,1,2,3,1,3,2,4,3,4,4,3,3,3,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,4,5,19,2,12,2,3,30,"",5,2,2,"无",5,,895,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
82,1015989,2012-7-28 07:07,2012-7-28 07:17,570,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,3,3,2,1,3,1,3,3,3,2,3,3,2,2,4,3,4,4,1,4,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,4,13,19,1,12,2,3,35,"",4,2,2,"无",5,,951,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
83,1040055,2012-7-28 05:09,2012-7-28 05:18,593,5,1,1,1,1,3,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,1,1,3,1,3,1,1,3,1,2,1,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,633,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
84,1041671,2012-7-27 06:06,2012-7-27 06:14,489,3,1,1,1,1,2,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,3,3,2,2,3,1,2,3,2,3,4,5,4,4,4,4,4,3,3,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,17,3,4,2,12,2,3,46,"",5,1,1,"无",5,,540,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
85,1054559,2012-7-28 05:19,2012-7-28 05:30,622,4,1,1,1,1,2,3,1,"",1,10,16,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,1,1,2,1,1,1,3,3,1,1,2,3,2,3,4,3,5,5,3,5,3,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,4,1,14,2,15,1,3,49,"",4,1,1,"无",5,,255,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
86,1062451,2012-7-27 06:53,2012-7-27 07:03,607,3,1,1,1,1,2,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,1,3,2,2,1,3,2,1,2,1,1,3,1,3,3,4,5,5,3,4,3,4,4,4,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,5,2,19,4,12,2,2,24,"",2,2,2,"无",5,,401,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
87,1071571,2012-7-27 02:02,2012-7-27 02:12,559,3,1,1,1,1,2,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,2,3,2,3,1,1,2,2,2,1,3,2,2,2,4,4,5,5,3,4,4,,5,5,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,25,1,20,3,5,1,2,43,"",5,1,2,"无",5,,176,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
88,1096177,2012-7-27 02:40,2012-7-27 02:50,651,6,1,1,1,1,3,3,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,1,3,1,1,3,3,1,2,3,3,3,2,3,1,5,3,4,4,1,4,3,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,4,5,2,2,21,7,4,8,2,3,26,"",4,2,2,"无",5,,248,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
89,1098959,2012-7-28 06:55,2012-7-28 06:55,0,,1,1,1,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
90,1136041,2012-7-27 08:59,2012-7-27 09:08,570,3,1,1,1,1,2,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,3,1,1,2,1,3,2,1,1,1,1,2,2,3,4,3,5,5,3,4,4,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,20,3,19,2,11,2,3,25,"",4,2,2,"无",5,,236,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
91,1146184,2012-7-29 05:31,2012-7-29 05:42,640,3,1,1,1,1,2,1,1,"",1,10,16,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,4,3,4,,3,4,5,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,20,19,2,1,12,2,3,38,"",5,2,2,"无",5,,484,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
92,1239478,2012-7-28 02:37,2012-7-28 02:50,799,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,2,1,2,3,2,3,3,2,2,1,1,1,1,3,4,4,4,4,3,4,4,5,5,4,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,2,20,3,5,2,10,2,3,35,"",4,2,2,"无",5,,663,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
93,1290111,2012-7-29 06:31,2012-7-29 06:42,696,3,1,1,1,1,2,1,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,1,2,3,3,3,1,1,3,2,2,2,3,1,1,1,5,4,5,5,3,4,3,4,4,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,11,5,12,2,9,1,3,19,"",2,2,2,"无",5,,346,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
94,1294662,2012-7-28 02:24,2012-7-28 02:35,658,4,1,1,1,1,2,3,1,"",1,10,16,1,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,3,1,2,2,1,1,2,1,3,1,3,3,4,4,5,5,3,4,4,4,5,4,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,10,42,46,1,8,2,3,31,"",4,2,2,"无",5,,859,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
95,1322349,2012-7-28 02:14,2012-7-28 02:23,525,4,1,1,1,1,2,3,1,"",1,10,16,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,3,3,3,3,1,2,2,3,3,1,1,1,4,4,5,5,3,4,4,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,3,1,11,1,7,2,3,27,"",4,2,2,"",5,,384,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
96,1329226,2012-7-27 06:15,2012-7-27 06:25,570,3,1,1,1,1,2,1,1,"",1,10,16,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,1,2,3,1,3,3,2,2,1,3,2,1,4,2,4,5,2,3,4,5,5,4,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,3,14,8,3,12,2,3,47,"",5,1,1,"无",5,,55,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
97,1338621,2012-7-27 06:43,2012-7-27 06:51,490,3,1,1,1,1,2,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,2,1,3,3,1,1,2,3,2,1,2,1,2,2,5,4,5,5,4,5,4,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,4,5,2,1,2,19,2,9,2,3,46,"",2,1,1,"无",5,,25,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
98,1352509,2012-7-27 04:54,2012-7-27 05:07,743,3,1,1,1,1,2,1,1,"",1,10,16,3,,,6,,,,,,,,,,,,,,,,,6,,,,,,,,2,1,1,1,2,1,3,3,3,2,2,3,1,3,3,1,4,4,5,5,3,4,4,4,5,5,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,14,4,3,3,15,1,3,31,"",4,2,2,"无",5,,200,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
99,1368550,2012-7-27 08:22,2012-7-27 08:27,305,3,1,1,1,1,2,1,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,1,2,1,3,3,1,3,1,3,3,1,3,3,2,4,3,5,5,3,4,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,2,3,17,1,9,2,3,39,"",4,2,2,"无",5,,902,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
100,1431811,2012-7-29 09:04,2012-7-29 09:13,530,3,1,1,1,1,2,1,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,2,2,3,1,1,3,2,3,1,1,2,1,2,2,4,3,4,4,3,3,3,4,4,4,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,2,7,6,3,12,2,3,30,"",4,2,2,"无",5,,120,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
101,1466940,2012-7-29 08:51,2012-7-29 09:02,639,3,1,1,1,1,2,1,1,"",1,10,16,3,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,1,3,3,2,3,1,1,1,1,1,1,1,2,3,2,4,3,4,4,3,3,3,4,4,4,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,9,19,20,3,12,1,3,35,"",5,2,2,"无",5,,720,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
102,1480515,2012-7-29 07:07,2012-7-29 07:16,546,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,1,2,1,2,3,2,1,1,1,1,3,3,3,2,1,4,1,4,4,3,3,3,4,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,14,12,7,1,7,2,5,21,"",2,2,2,"无",5,,672,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
103,1515506,2012-7-27 08:22,2012-7-27 08:22,0,,1,1,1,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
104,1522635,2012-7-27 07:06,2012-7-27 07:14,513,4,1,1,1,1,2,3,1,"",1,10,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,3,3,1,2,2,3,2,3,2,1,3,3,4,4,5,5,3,4,5,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,6,2,15,1,7,1,3,18,"",2,2,2,"无",5,,28,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
105,1539533,2012-7-27 03:04,2012-7-27 03:16,719,3,1,1,1,1,2,1,1,"",1,10,16,3,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,3,1,3,2,3,2,2,2,3,1,1,2,2,2,4,4,4,4,2,4,4,4,5,5,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,20,2,1,2,10,1,3,11,"",2,2,2,"无",5,,864,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
106,1555797,2012-7-27 07:25,2012-7-27 07:33,495,6,1,1,1,1,3,3,1,"",1,10,16,3,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,2,1,2,2,1,3,1,2,3,1,1,1,3,1,2,1,4,4,5,5,3,4,4,5,4,5,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,2,5,1,1,7,2,3,45,"",2,2,2,"无",5,,470,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
107,1577728,2012-7-27 07:34,2012-7-27 07:39,345,3,1,1,1,1,2,1,1,"",1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,3,2,3,2,1,1,3,1,3,3,1,3,3,3,4,3,5,5,3,4,3,4,5,4,1,0,0,0,0,0,2,3,0,0,0,2,0,0,0,2,5,14,2,2,7,2,3,37,"",2,2,2,"无",5,,902,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
108,1602851,2012-7-27 05:34,2012-7-27 05:42,474,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,3,1,1,3,2,1,2,3,2,2,1,2,3,2,4,3,4,5,2,3,4,4,5,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5,2,16,19,9,2,7,2,3,23,"",2,2,2,"无",5,,352,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
109,1607534,2012-7-28 02:56,2012-7-28 03:06,581,3,1,1,1,1,2,1,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,3,3,3,2,2,1,1,3,1,3,2,1,2,2,4,5,4,4,4,4,5,4,4,4,0,0,3,0,0,0,2,0,4,0,0,2,0,0,0,2,50,46,8,2,10,1,4,21,"",5,3,2,"无",5,,697,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
110,1619332,2012-7-28 05:44,2012-7-28 05:46,69,5,1,1,1,3,3,1,20,"锐志",2,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
