"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
78,545055,2012-8-2 03:57,2012-8-2 04:09,754,5,1,1,1,1,3,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,2,2,1,3,2,3,3,1,2,2,2,1,3,3,3,2,5,5,4,3,2,3,4,5,1,0,0,0,0,0,2,0,0,0,0,2,3,0,0,1,1,5,15,2,1,1,4,47,"",5,1,1,"",5,,629,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
79,669985,2012-8-4 03:17,2012-8-4 03:29,714,1,1,1,1,2,4,1,17,"天籁",2,1,12,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,2,2,1,1,1,3,2,1,1,1,1,2,2,1,3,4,4,5,5,4,5,3,3,3,3,0,0,0,0,5,1,2,0,0,0,0,0,0,0,5,3,9,19,2,5,19,1,5,33,"",8,7,6,"",5,,664,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
80,736700,2012-8-2 06:27,2012-8-2 06:40,773,5,1,1,1,1,3,1,1,"",1,9,15,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,3,1,1,3,2,2,1,2,3,2,2,1,3,2,2,3,4,3,5,3,4,4,4,5,4,0,0,0,0,5,0,2,3,0,0,1,0,0,0,0,1,2,1,14,5,10,1,7,21,"",2,3,2,"",5,,597,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
81,777379,2012-8-2 06:43,2012-8-2 06:56,753,5,1,1,1,1,3,1,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,2,2,3,1,1,3,1,1,1,2,3,1,1,3,3,3,5,5,5,4,4,4,5,5,1,2,0,0,0,1,2,0,0,0,0,0,0,0,5,3,1,9,10,2,15,1,1,38,"161000",8,2,2,"",5,,171,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
82,839223,2012-8-2 07:17,2012-8-2 07:29,667,5,1,1,1,1,3,1,1,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,3,1,3,1,3,1,1,1,2,3,2,2,1,2,4,3,5,5,4,5,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,20,1,2,1,1,1,4,48,"",2,1,1,"",5,,620,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
83,870067,2012-8-4 05:14,2012-8-4 05:25,669,1,1,1,1,2,4,1,40,"蒙派克",2,8,14,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,1,1,1,3,1,1,3,2,2,3,3,1,3,2,5,5,4,3,3,4,3,3,4,3,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,1,2,1,21,5,12,1,3,48,"518029",5,2,2,"",5,,903,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
84,914429,2012-8-2 07:52,2012-8-2 08:06,848,5,1,1,1,1,3,1,1,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,1,3,2,1,2,1,1,1,1,3,1,2,5,4,4,3,5,2,4,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,1,2,1,19,1,19,1,8,44,"250029",2,1,1,"",5,,362,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
85,973281,2012-8-4 05:03,2012-8-4 05:14,616,1,1,1,1,2,3,1,17,"骐达",2,1,15,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,2,3,3,3,3,3,1,3,3,2,3,2,1,1,2,5,4,5,5,4,5,3,4,4,4,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,3,4,1,20,5,10,1,3,37,"",3,3,2,"",5,,428,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
86,995209,2012-8-3 06:12,2012-8-3 06:26,875,5,1,1,1,1,3,1,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,2,2,1,1,2,3,2,1,1,2,2,1,1,1,3,2,4,5,4,4,3,4,4,5,0,0,0,0,5,1,2,0,0,0,1,0,0,0,0,3,1,2,4,2,8,1,4,49,"",3,1,1,"",5,,91,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
87,1054222,2012-8-4 05:47,2012-8-4 05:57,560,5,1,1,1,1,3,1,1,"",1,10,16,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,2,1,3,1,2,1,1,1,1,2,2,2,1,1,4,4,4,5,5,5,3,4,4,4,0,0,0,0,5,1,2,0,0,0,0,0,0,4,0,1,12,4,20,5,8,1,3,45,"",4,2,2,"时间有点长",5,,18,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
88,1135065,2012-8-2 08:28,2012-8-2 08:42,848,5,1,1,1,1,3,1,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,3,3,2,3,2,3,2,1,2,3,2,1,2,3,5,3,5,5,4,4,4,3,4,4,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,16,34,19,5,13,1,6,32,"",4,2,2,"",5,,789,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
89,1240867,2012-8-3 07:48,2012-8-3 08:05,1030,5,1,1,1,1,3,1,1,"",2,8,14,3,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,2,1,1,3,1,1,1,2,1,2,1,1,2,2,1,2,3,3,4,5,4,5,4,4,4,3,1,0,0,0,0,1,2,0,0,0,0,0,0,4,0,1,1,2,8,1,19,1,5,40,"524100",2,1,1,"",5,,403,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
90,1292093,2012-8-2 08:45,2012-8-2 08:57,728,5,1,1,1,1,3,1,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,1,3,2,1,3,3,2,2,3,2,2,3,1,2,4,2,4,5,3,4,4,3,5,4,0,0,0,0,5,1,2,3,0,0,0,0,0,0,5,1,1,2,20,1,12,1,4,47,"518000",4,1,1,"用的时间长",5,,519,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
91,1320420,2012-8-2 06:57,2012-8-2 07:15,1072,5,1,1,1,1,3,1,1,"",2,2,15,3,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,3,2,2,2,1,2,1,2,2,1,3,2,2,3,3,4,3,4,5,3,4,4,4,3,3,1,0,0,4,0,0,2,3,4,0,1,2,0,0,0,3,16,5,10,1,7,1,3,49,"417621",2,1,1,"我觉得车得外观不是非常重要，但环保和消费上要尽量的改善。价格上我 觉得在15-20万左右就可以了 ，最重要的是在传统上要改革但又不要多做改变。",5,,504,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
92,1378068,2012-8-2 08:58,2012-8-2 09:10,699,5,1,1,1,1,3,1,1,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,2,1,1,1,2,2,2,2,1,2,2,1,1,1,4,1,5,5,3,3,4,4,3,4,1,0,0,0,0,1,2,0,0,0,0,0,0,4,0,3,21,10,7,3,19,1,4,47,"",1,1,1,"",5,,705,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
93,1425023,2012-8-4 02:47,2012-8-4 02:59,744,5,1,1,1,3,3,1,10,"锋范",2,1,15,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,2,2,1,3,2,3,2,3,2,3,2,1,2,2,5,3,5,5,4,4,3,2,5,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,3,20,7,19,5,19,2,8,37,"",3,3,2,"开个讲座的形式出现然后再添问卷",5,,518,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
94,1439314,2012-8-3 03:26,2012-8-3 03:41,911,5,1,1,1,1,3,1,1,"",1,9,15,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,2,3,1,1,3,1,3,2,1,1,1,2,1,1,3,2,5,5,4,5,5,4,4,5,0,0,0,0,5,1,2,3,0,0,0,0,0,0,5,1,1,14,46,2,4,1,4,44,"",5,1,1,"",5,,986,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
95,1446002,2012-8-4 02:34,2012-8-4 02:45,683,3,1,1,1,1,2,1,1,"",2,9,15,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,3,2,2,1,3,2,3,2,2,2,3,2,2,2,2,5,4,5,5,3,5,4,3,5,5,0,0,0,0,5,1,2,3,0,0,0,0,0,4,0,1,3,4,9,2,11,1,5,39,"",4,2,2,"出了报告我也不知道在哪里可以看到",5,,518,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
96,1462379,2012-8-3 08:06,2012-8-3 08:17,641,5,1,1,1,1,3,1,1,"",1,9,15,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,2,3,1,1,2,3,1,1,2,5,3,4,5,3,4,3,4,5,3,0,0,0,0,5,0,2,3,0,0,0,0,0,0,5,1,19,9,20,3,5,2,1,49,"",5,1,1,"时间太长了",5,,207,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
97,1473964,2012-8-2 03:12,2012-8-2 03:23,639,5,1,1,1,1,3,1,1,"",1,10,1,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,2,2,2,2,1,3,1,3,1,1,3,1,2,2,3,2,5,5,4,4,4,3,5,4,1,0,0,0,0,1,2,0,0,0,0,2,3,0,0,2,1,3,13,1,4,1,3,47,"",5,1,1,"很好，非常好",5,,238,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
98,1474756,2012-8-3 02:52,2012-8-3 03:06,887,5,1,1,1,1,3,1,1,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,1,2,1,1,2,3,3,2,3,1,2,2,1,3,4,4,5,5,5,3,4,4,5,4,0,0,0,0,5,0,2,3,0,0,0,0,3,4,0,1,1,3,5,2,19,1,4,46,"",5,1,1,"",5,,810,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
99,1521208,2012-8-3 03:10,2012-8-3 03:24,880,5,1,1,1,1,3,1,1,"",2,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,1,2,2,1,3,1,1,3,2,2,1,3,1,3,4,4,5,5,4,4,3,3,4,4,0,0,0,0,5,1,2,0,0,0,0,0,0,0,5,3,9,1,2,1,10,1,1,48,"518000",5,1,1,"",5,,260,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
100,1529186,2012-8-3 07:27,2012-8-3 07:40,819,5,1,1,1,1,3,1,1,"",1,9,15,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,1,2,2,2,1,1,2,2,3,1,1,3,2,2,1,3,2,5,5,4,5,3,4,5,5,1,0,0,0,0,1,2,0,0,0,0,0,0,4,0,1,1,9,20,1,19,1,3,43,"",4,1,1,"在4S店做这种访问可信度比较高",5,,462,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
101,1555659,2012-8-2 02:33,2012-8-2 02:43,636,5,1,1,1,1,3,1,1,"",1,9,15,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,1,1,1,1,1,2,1,1,1,3,3,3,3,3,5,5,2,4,4,3,3,4,0,0,0,0,5,0,0,3,0,0,1,2,0,0,0,1,1,16,22,1,5,1,3,48,"",3,1,1,"很好",5,,372,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
102,1615915,2012-8-2 06:03,2012-8-2 06:14,654,5,1,1,1,1,3,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,3,3,3,3,1,2,3,1,2,2,3,3,3,1,4,2,5,5,3,4,3,4,5,4,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,1,2,20,46,1,19,1,8,44,"",5,1,1,"",5,,193,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
103,1619370,2012-8-3 08:56,2012-8-3 09:10,828,5,1,1,1,1,3,1,1,"",1,9,15,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,1,1,2,2,2,3,2,1,2,1,2,2,3,3,2,5,3,5,5,4,4,4,3,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,4,0,1,2,3,19,3,7,1,4,39,"",2,3,2,"在4S店做这种访问更好",5,,909,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
104,1648924,2012-8-4 05:57,2012-8-4 06:09,681,1,1,1,1,2,3,1,1,"",2,2,6,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,1,3,1,3,3,3,3,3,3,1,3,3,1,2,3,3,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,2,3,0,0,0,0,0,4,0,3,19,2,1,1,12,1,6,42,"518000",4,1,1,"",5,,522,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
105,1649365,2012-8-2 02:45,2012-8-2 02:55,604,5,1,1,1,1,3,1,1,"",2,5,4,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,3,1,3,1,3,3,3,1,1,4,2,5,5,2,4,3,3,4,4,1,0,0,0,0,1,2,0,0,0,1,2,3,0,0,3,1,20,7,5,12,1,3,46,"518100",5,1,1,"比较模糊，不知道到底是什么目的！！！",5,,843,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
106,1671785,2012-8-2 09:16,2012-8-2 09:26,609,5,1,1,1,1,3,1,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,1,3,2,3,1,1,2,2,2,1,2,3,1,1,4,2,3,5,3,4,4,3,3,3,0,0,0,0,5,1,2,0,0,0,0,0,0,4,0,1,10,11,3,5,8,1,4,46,"",2,2,2,"又一个固定的地方做这种问卷",5,,625,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)","MSIE 6.0","Windows XP","127.0.0.1",1
107,489526,2012-8-3 09:12,2012-8-3 09:22,626,3,1,1,1,3,2,1,13,"shi jia",2,8,11,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,1,3,1,3,1,2,3,1,2,2,3,2,3,2,4,5,5,5,4,5,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,2,14,1,16,1,4,44,"",4,2,2,"wu",5,,448,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
108,494797,2012-8-4 05:43,2012-8-4 05:53,595,5,1,1,1,1,3,1,,"",1,9,15,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,2,3,3,3,1,1,1,3,1,1,1,2,1,1,1,4,2,4,5,3,5,5,4,5,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,1,10,9,19,3,13,1,3,34,"",5,2,2,"wu",5,,212,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
109,509102,2012-8-4 07:01,2012-8-4 07:13,689,5,1,1,1,1,3,1,,"",1,9,15,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,1,2,3,1,1,3,1,3,3,3,1,1,3,2,4,5,4,5,3,4,4,2,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,5,1,3,7,9,3,14,1,4,35,"518000",4,2,2,"wu",5,,694,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
110,644961,2012-8-4 03:41,2012-8-4 03:52,668,5,1,1,1,1,3,1,,"",1,9,15,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,1,1,2,2,2,2,3,3,2,3,2,3,5,5,5,4,3,4,5,4,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,2,1,15,5,19,2,4,48,"",5,1,1,"",5,,284,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
111,698002,2012-8-4 06:13,2012-8-4 06:22,533,5,1,1,1,1,3,1,,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,3,3,2,3,1,1,2,3,2,3,3,2,2,2,3,3,4,5,5,3,3,4,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,9,20,4,9,1,4,44,"",2,1,1,"wu",5,,196,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
112,774749,2012-8-4 05:23,2012-8-4 05:34,655,5,1,1,1,1,3,1,,"",1,9,15,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,2,1,1,2,3,2,3,2,3,3,2,2,3,2,4,5,1,5,2,1,5,5,0,0,0,0,5,1,2,3,0,0,0,0,0,0,5,1,3,16,20,3,15,2,6,51,"518020",4,1,1,"wu",5,,789,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
113,807185,2012-8-2 05:33,2012-8-2 05:52,1097,5,1,1,1,1,3,1,,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,1,1,2,2,3,3,3,1,2,3,1,3,2,1,5,4,5,5,3,5,4,3,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,5,1,2,20,3,3,14,2,5,42,"518000",5,2,2,"",5,,965,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
114,885837,2012-8-4 02:34,2012-8-4 02:44,632,5,1,1,1,1,3,1,,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,1,1,1,3,1,2,1,3,2,3,1,2,1,5,2,4,5,3,4,5,1,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,5,1,2,3,9,2,14,1,5,41,"",5,2,2,"wu",5,,182,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
115,907589,2012-8-3 08:22,2012-8-3 08:35,775,5,1,1,1,1,3,1,,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,1,3,1,3,2,3,3,1,2,1,2,3,3,2,4,3,4,5,3,3,3,3,4,4,0,0,0,0,5,1,2,0,0,0,1,2,3,0,0,1,1,5,20,5,16,1,5,43,"",4,1,2,"wu",5,,718,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
116,975471,2012-8-3 03:25,2012-8-3 03:41,950,3,1,1,1,1,2,1,,"",2,9,15,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,3,3,3,3,2,3,1,1,1,3,1,1,2,3,3,3,2,4,5,3,4,3,3,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,15,1,5,1,19,1,4,49,"",5,1,1,"",5,,489,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
117,1115630,2012-8-2 07:00,2012-8-2 07:12,682,1,1,1,1,2,2,1,21,"LANG YI",2,2,8,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,1,2,2,3,3,2,2,1,3,2,3,1,3,1,5,4,5,5,3,4,4,3,4,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,1,1,20,3,5,16,2,2,31,"",4,2,2,"WU",5,,411,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
118,1118374,2012-8-2 03:25,2012-8-2 03:38,752,5,1,1,1,1,3,1,2,"a4",1,9,15,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,1,2,2,2,3,1,1,1,2,1,1,1,2,2,5,4,5,5,3,4,2,3,5,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1,1,5,,5,10,2,5,46,"",4,1,1,"",5,,876,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
119,1148967,2012-8-4 04:01,2012-8-4 04:11,617,5,1,1,1,1,3,1,,"",1,9,15,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,3,1,2,1,1,2,1,2,2,2,2,1,2,3,2,4,3,4,5,3,4,4,5,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,5,1,2,3,7,5,14,2,3,43,"",,1,2,"wu",5,,978,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
120,1163120,2012-8-2 07:28,2012-8-2 07:40,717,1,1,1,1,2,4,1,6,"JING CHENG",2,2,10,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,1,2,2,1,2,1,3,2,3,2,2,1,3,1,2,5,4,5,5,3,5,5,5,4,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,1,2,7,5,3,17,2,3,38,"518000",5,2,2,"VERY GOOD!",5,,349,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
121,1186361,2012-8-3 03:06,2012-8-3 03:11,249,1,1,1,1,2,4,1,11,"yi lan te",2,2,9,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,3,1,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,695,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
122,1212189,2012-8-4 05:07,2012-8-4 05:07,55,5,1,1,1,1,3,1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
123,1234430,2012-8-3 03:52,2012-8-3 04:03,644,5,1,1,1,3,3,1,21,"jie da",2,9,3,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,3,3,2,3,2,3,2,2,2,1,1,2,1,3,4,2,5,5,4,3,4,3,3,5,1,0,0,0,0,0,2,0,4,0,1,2,0,4,0,1,3,5,4,2,10,1,4,47,"",5,1,1,"wu",5,,53,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
124,1247204,2012-8-4 04:53,2012-8-4 05:05,688,5,1,1,1,3,3,1,10,"",3,5,5,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,1,1,1,2,3,2,1,1,2,3,1,3,1,2,3,1,3,5,5,1,5,4,3,5,4,0,0,0,0,5,1,2,0,0,0,0,0,0,0,5,1,1,2,14,5,16,1,3,47,"518000",4,1,1,"",5,,683,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1","Firefox 8.0.1","Windows XP","127.0.0.1",1
