sys_SequentialRespondentNumber,sys_InternalRespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,quota,consent_1,consent2_1,consent3_1,pastbuyer,futurebuyer,primarybuyer,CarMake,CarModel,VehicleOwnership,dailyvmt,annualvmt,carsizeselect,carimagesmall,carimagemid,carimagelarge,Topcarsmall_1,Topcarsmall_2,Topcarsmall_3,Topcarsmall_4,Topcarsmall_5,Topcarsmall_6,Topcarsmall_7,Topcarsmall_8,Topcarmid_1,Topcarmid_2,Topcarmid_3,Topcarmid_4,Topcarmid_5,Topcarmid_6,Topcarmid_7,Topcarmid_8,Topcarlarge_1,Topcarlarge_2,Topcarlarge_3,Topcarlarge_4,Topcarlarge_5,Topcarlarge_6,Topcarlarge_7,Topcarlarge_8,CBCFIX1,CBCRAN1,CBCRAN2,CBCRAN3,CBCRAN4,CBCRAN5,CBCRAN6,CBCRAN7,CBCRAN8,CBCRAN9,CBCRAN10,CBCRAN11,CBCRAN12,CBCRAN13,CBCRAN14,CBCRAN15,productuseratings_r1,productuseratings_r2,productuseratings_r3,productuseratings_r4,productuseratings_r5,productuseratings_r6,EnvLifeRatings_r1,EnvLifeRatings_r2,EnvLifeRatings_r3,EnvLifeRatings_r4,DrivingTypeExper_1,DrivingTypeExper_2,DrivingTypeExper_3,DrivingTypeExper_4,DrivingTypeExper_5,consideration_1,consideration_2,consideration_3,consideration_4,consideration_5,slowchargingaccess_1,slowchargingaccess_2,slowchargingaccess_3,slowchargingaccess_4,slowchargingaccess_5,fastchargingaccess,brandrank1,brankrank2,brandrank3,maintenance,income,sex,householdsize,YOB,zipcode,education,children,marriage,comments,sys_RespStatus,sys_DispositionCode,sys_CBCVersion_CBC,sys_UserAgent,sys_Browser,sys_OperatingSystem,sys_IPAddress,sys_UserJavaScript
84,577667,7/23/12 3:58,7/23/12 4:06,513,5,1,1,1,1,3,1,1,,1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,1,2,3,3,1,1,1,1,1,1,1,1,1,3,3,1,4,2,4,5,2,5,4,4,4,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,2,20,19,9,3,19,1,3,46,,2,2,2,,5,,931,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
85,597006,7/29/12 7:04,7/29/12 7:15,662,3,1,1,1,1,2,1,,,1,10,16,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,3,1,2,3,1,3,2,3,2,2,2,3,3,3,4,5,4,5,4,3,3,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,3,2,7,10,3,4,1,3,48,,5,1,1,,5,,11,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
86,602268,7/27/12 3:39,7/27/12 3:48,589,1,1,1,1,2,3,1,4,Œê_Œ¬Å,3,7,9,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,3,3,2,1,1,3,2,3,2,3,1,1,1,3,3,2,3,4,5,5,2,4,3,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,19,8,20,2,6,1,5,40,100012,1,2,2,,5,,775,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
87,632087,7/29/12 7:55,7/29/12 8:02,383,3,1,1,1,1,2,1,1,,1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,2,3,3,2,2,2,2,1,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,583,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
88,635031,7/29/12 6:53,7/29/12 7:01,455,3,1,1,1,1,2,1,1,,1,10,16,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,2,1,2,2,1,2,3,3,2,1,3,3,4,3,5,5,4,4,4,4,4,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,7,14,6,2,19,1,3,,,5,2,2,,5,,189,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
89,639752,7/23/12 6:31,7/23/12 6:37,359,3,1,1,1,1,2,1,,,1,10,16,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,3,3,2,3,3,3,2,2,1,1,1,1,2,2,4,3,4,5,5,5,3,4,5,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,2,1,9,1,7,1,4,42,,2,1,1,,5,,562,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
90,684963,7/23/12 4:58,7/23/12 5:07,567,2,1,1,1,2,4,3,21,Œ¨ù_ù´,2,4,1,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,1,1,3,1,1,2,2,5,5,5,5,1,5,4,4,3,4,1,2,0,0,0,0,0,0,0,5,0,0,0,0,5,2,2,4,15,5,4,1,3,40,,1,2,2,,5,,370,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
91,745981,7/29/12 5:24,7/29/12 5:25,46,1,1,1,1,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
92,761809,7/23/12 8:23,7/23/12 8:34,648,4,1,1,1,3,2,3,4,,2,4,10,3,,,8,,,,,,,,,,,,,,,,,8,,,,,,,,1,1,2,2,1,1,2,2,1,3,1,2,1,1,1,2,3,2,4,5,4,4,4,3,4,3,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,14,2,3,4,19,1,4,54,,8,7,6,,5,,33,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
93,781859,7/23/12 8:38,7/23/12 8:47,517,3,1,1,1,3,2,1,67,JEEP,2,5,8,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,3,1,2,3,2,1,3,2,1,2,1,2,3,3,3,1,5,4,5,5,3,4,3,4,5,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,4,5,9,4,19,1,3,54,,5,7,6,,5,,363,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
94,865284,7/30/12 2:43,7/30/12 2:57,831,1,1,1,1,2,2,1,1,,1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,2,1,2,3,3,2,1,3,2,2,2,1,1,2,4,4,5,5,4,4,4,4,4,3,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,8,13,8,2,5,1,2,,,8,7,6,,5,,488,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
95,953416,7/23/12 6:45,7/23/12 6:52,441,3,1,1,1,1,2,1,,,1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,3,3,2,2,2,1,3,3,2,2,1,2,3,3,2,5,5,5,3,3,1,3,5,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,5,1,2,14,8,2,18,1,3,27,100191,5,2,2,,5,,972,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
96,964038,7/23/12 3:43,7/23/12 3:49,347,3,1,1,1,1,2,1,19,,1,3,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,3,1,2,2,2,2,2,2,2,1,2,,,,,,,3,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,18,18,18,1,1,1,5,49,100096,3,1,1,,5,,570,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
97,1013856,7/30/12 7:09,7/30/12 7:22,759,3,1,1,1,3,2,1,21,__É_÷Å,2,4,9,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,3,1,1,3,2,1,1,3,1,2,1,2,3,4,5,5,4,5,4,5,3,4,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,3,15,10,2,3,7,1,3,48,,4,1,1,,5,,667,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
98,1055939,7/30/12 5:54,7/30/12 6:03,577,1,1,1,1,2,2,1,21,_çáè__,2,6,9,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,1,3,2,2,1,3,3,1,1,2,3,2,3,1,3,3,5,4,5,3,5,4,2,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,20,16,15,3,5,1,3,43,,4,2,2,,5,,995,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
99,1059821,7/29/12 6:36,7/29/12 6:48,711,1,1,1,1,2,2,1,2,A4,2,6,12,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,1,1,3,2,1,3,1,1,2,1,2,3,1,2,4,4,5,5,2,4,4,5,5,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,3,14,2,3,8,,3,,,5,2,2,,5,,20,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
100,1070168,7/23/12 8:36,7/23/12 8:37,35,3,1,1,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
101,1071571,7/30/12 7:29,7/30/12 7:41,699,3,1,1,1,3,2,1,21,_çáè__,2,2,7,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,3,3,1,3,3,1,3,2,2,1,2,2,3,1,3,5,5,5,4,5,3,4,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,10,5,15,3,9,1,3,47,,4,2,2,,5,,176,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
102,1161665,7/23/12 8:48,7/23/12 8:57,528,3,1,1,1,1,2,1,67,,1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,1,3,1,3,2,2,3,2,2,2,2,2,2,2,2,2,4,3,5,4,3,4,4,4,5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,4,1,14,2,2,,3,47,,4,3,1,,5,,553,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
103,1186375,7/29/12 5:49,7/29/12 6:01,676,3,1,1,1,1,2,1,1,,1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,1,3,1,3,1,3,2,2,3,1,1,1,3,1,3,3,5,5,4,4,3,3,4,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,14,12,2,3,10,2,3,42,,5,2,2,,5,,709,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
104,1226438,7/29/12 2:10,7/29/12 2:20,581,3,1,1,1,1,2,1,6,èÀöçÔ_Œ¨ù,1,1,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,2,1,2,2,2,3,1,2,2,2,1,2,1,3,5,4,4,5,4,4,1,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,2,1,5,3,12,1,3,44,,6,2,2,,5,,836,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
105,1229633,7/30/12 5:10,7/30/12 5:22,718,1,1,1,1,2,2,1,21,_çáè__,2,5,8,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,1,3,2,2,1,1,1,3,2,3,1,3,2,1,4,2,5,5,2,4,4,4,4,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,30,8,6,3,19,1,3,,,5,7,6,,5,,623,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
106,1275261,7/29/12 2:56,7/29/12 3:06,605,1,1,1,1,2,4,1,11,ç«¢ç__ŒÁÓŒÉÇ_È£,3,3,2,3,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,2,3,2,2,1,3,3,3,3,3,2,2,2,2,2,2,3,4,5,5,4,4,3,3,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,10,15,46,2,7,1,2,45,,5,1,2,,5,,738,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
107,1303540,7/27/12 2:54,7/27/12 3:07,755,3,1,1,1,3,2,1,11,___ŒÉ¡çä_,2,5,10,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,3,3,1,1,3,2,3,3,2,2,2,2,1,3,3,2,3,4,5,4,2,4,3,4,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,13,20,16,1,11,1,2,47,12000,5,1,2,,5,,452,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
108,1382566,7/30/12 5:30,7/30/12 5:41,673,5,1,1,1,3,3,1,21,__É_÷Å,2,3,6,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,2,1,2,3,3,1,3,2,2,1,3,2,2,1,4,4,5,5,2,4,4,4,4,3,1,0,0,0,0,0,0,3,0,0,1,2,3,0,5,1,10,9,7,3,8,,4,54,,5,2,2,,5,,176,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
109,1392397,7/29/12 6:52,7/29/12 6:52,10,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
110,1398810,7/29/12 7:22,7/29/12 7:34,672,1,1,1,1,2,2,1,28,Œ´ÓŒ´Ó,2,3,10,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,3,3,1,2,1,2,1,2,3,1,3,3,1,3,2,3,4,5,4,4,3,4,4,4,1,0,0,0,0,1,2,3,0,0,0,0,0,0,5,3,1,5,12,1,19,1,3,45,,5,1,2,,5,,538,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
111,1399639,7/23/12 6:17,7/23/12 6:23,326,3,1,1,1,1,2,1,,,1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,4,5,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,23,44,18,3,1,1,5,35,,3,2,2,,5,,138,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
112,1413737,7/29/12 6:13,7/29/12 6:27,837,1,1,1,1,2,2,1,31,QQ,2,3,6,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,2,2,3,1,3,2,3,3,2,2,1,1,3,3,4,4,5,5,4,4,4,4,,3,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,19,18,64,2,6,1,2,,,8,7,6,,5,,696,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
113,1417458,7/29/12 8:41,7/29/12 8:53,667,3,1,1,1,1,2,1,1,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,3,2,1,2,2,2,2,1,3,2,3,3,2,1,3,3,4,5,3,4,3,4,4,5,1,0,0,0,0,1,0,3,4,0,0,0,0,0,5,3,1,5,12,1,19,1,3,40,,8,2,2,,5,,609,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
114,1428981,7/30/12 3:30,7/30/12 3:41,659,3,1,1,1,3,2,1,22,S40,2,3,5,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,3,3,3,1,3,2,2,3,2,1,1,3,2,3,4,4,5,5,4,4,3,4,5,4,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,9,10,19,,7,1,2,31,,8,7,6,,5,,598,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
115,1469608,7/29/12 4:27,7/29/12 4:35,492,3,1,1,1,1,2,1,,,1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,2,1,2,1,3,2,1,2,3,1,1,2,1,2,3,4,5,5,5,4,3,5,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,21,15,14,2,7,1,3,42,,4,2,2,,5,,130,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
116,1516222,7/30/12 8:31,7/30/12 8:41,621,3,1,1,1,1,2,1,,,1,10,16,3,,,6,,,,,,,,,,,,,,,,,6,,,,,,,,2,2,1,3,1,2,1,1,2,1,2,3,3,2,1,1,3,5,4,5,3,5,3,4,3,5,1,0,3,0,0,0,2,3,0,0,0,0,0,0,5,3,15,14,10,3,7,2,3,41,,5,2,2,,5,,691,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
117,1520995,7/30/12 4:12,7/30/12 4:21,538,1,1,1,1,2,2,1,2,A6,3,6,11,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,3,3,3,3,3,3,3,3,2,1,3,2,2,2,4,4,5,5,2,4,3,4,4,3,1,0,0,0,0,1,0,3,0,0,1,0,0,0,5,,2,6,14,,19,1,3,16,,5,2,2,,5,,107,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
118,1536348,7/27/12 3:51,7/27/12 4:00,568,1,1,1,1,2,2,1,21,Œ¨ù_ù´,2,8,10,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,1,2,1,1,1,2,2,3,2,3,1,2,3,1,3,5,5,5,5,1,5,5,5,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,2,1,14,2,1,1,5,44,100100,3,2,2,,5,,78,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
119,1558906,7/27/12 3:16,7/27/12 3:25,521,1,1,1,1,2,2,1,16,èè±_â_,2,6,14,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,1,2,2,3,1,3,1,3,2,3,2,2,1,1,5,1,3,3,2,1,3,3,3,3,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,25,31,39,5,8,1,4,43,102213,2,1,2,,5,,201,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
120,1615801,7/29/12 7:39,7/29/12 7:51,724,3,1,1,1,1,2,1,,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,3,3,3,1,2,1,1,1,1,1,1,2,3,2,2,3,4,5,3,4,3,4,4,5,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,3,3,5,12,2,4,1,3,42,,5,2,2,,5,,109,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
121,1622352,7/23/12 4:41,7/23/12 4:50,531,3,1,1,1,1,2,1,,,1,10,16,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,1,3,2,3,1,3,3,3,3,3,3,3,2,3,3,3,4,3,4,3,2,4,4,4,4,1,0,0,0,0,5,0,0,3,0,0,0,0,3,0,0,2,13,10,21,2,17,1,3,39,,1,2,2,,5,,543,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
122,1628200,7/29/12 3:23,7/29/12 3:32,520,3,1,1,1,1,2,1,1,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,3,3,2,3,1,3,1,2,3,3,1,2,3,3,4,3,5,5,3,5,4,3,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,21,20,4,14,1,5,39,,6,2,2,ç_Ô_ÛÙèÀ÷èÁÎ•_Å,5,,474,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
