ID,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_InternalRespNum,sys_CBCVersion_CBC,recent_past_buyer,futurebuyer,primarybuyer,quota,CarMake,CarModel,num_vehicles,dailyvmt,annualvmt,carsizeselect,carimagesmall,carimagemid,carimagelarge,CBCFIX1,productuseratings_r1,productuseratings_r2,productuseratings_r3,productuseratings_r4,productuseratings_r5,productuseratings_r6,EnvLifeRatings_r1,EnvLifeRatings_r2,EnvLifeRatings_r3,EnvLifeRatings_r4,DrivingTypeExper_1,DrivingTypeExper_2,DrivingTypeExper_3,DrivingTypeExper_4,DrivingTypeExper_5,consideration_1,consideration_2,consideration_3,consideration_4,consideration_5,parkingHomeGarage,parkingHomeStructure,parkingHomeDriveway,parkingHomeStreet,parkingHomeOther,slowchargingaccess_1,slowchargingaccess_2,slowchargingaccess_3,slowchargingaccess_4,slowchargingaccess_5,slowchargingaccess_6,slowchargingaccess_7,slowchargingaccess_8,slowchargingaccess_9,fastchargingaccess,brandrank1,brandrank2,brandrank3,maintenance,income,female,householdsize,YOB,zipcode,education,num_children,marriage,enthusiast,SUVbuyer,shanghai,shenzhen,chengdu,usa,mturk,country_make,country_brand1,country_brand2,country_brand3,income_HIGH,income_NA,age,age_HIGH,age_NA,female_NA,have_child,have_child_NA,householdsize_HIGH,householdsize_NA,marriage_NA,college_grad,college_grad_NA,no_drive_expr,dailyvmt_HIGH,dailyvmt_NA,annualvmt_HIGH,annualvmt_NA,vehicle_ownership,vehicle_ownership_NA,first_time_buyer,home_charge,work_charge,env_appearance,status_symbol,state,pop,lat,long,urban,suburban,rural,region
506,2012-8-2 03:25,2012-8-2 03:38,752,1118374,876,0,3,1,5,2,a4,0,21.584051724137932,18275.462962962964,2,NA,4,NA,2,5,4,5,5,3,4,2,3,5,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,5,NA,5,25.3968253968254,1,5,46,NA,6,0,0,0,0,0,1,0,0,0,1,1,2,7,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
507,2012-8-4 04:01,2012-8-4 04:11,617,1148967,978,0,3,1,5,NA,NA,0,21.584051724137932,18275.462962962964,2,NA,6,NA,2,4,3,4,5,3,4,4,5,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,3,7,5,38.095238095238095,1,3,43,NA,6.150442477876106,0,1,0,0,0,1,0,0,0,7,1,2,2,1,0,29,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
508,2012-8-2 07:28,2012-8-2 07:40,717,1163120,349,1,4,1,1,6,JING CHENG,1,7.5,22500,2,NA,2,NA,2,5,4,5,5,3,5,5,5,4,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,7,5,3,71.42857142857143,1,3,38,518000,8,1,1,0,0,0,1,0,0,0,2,1,2,2,1,0,34,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
509,2012-8-3 03:52,2012-8-3 04:03,644,1234430,53,1,3,1,5,21,jie da,1,21.584051724137932,6000,2,NA,6,NA,2,4,2,5,5,4,3,4,3,3,5,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,1,3,5,4,2,25.3968253968254,0,4,47,NA,8,0,0,0,0,0,1,0,0,0,1,2,2,2,1,0,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
510,2012-8-4 04:53,2012-8-4 05:05,688,1247204,683,1,3,1,5,10,NA,2,22.5,10000,2,NA,6,NA,2,1,3,5,5,1,5,4,3,5,4,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,2,14,5,55.55555555555556,0,3,47,518000,6,0,0,0,0,0,1,0,0,0,3,1,1,1,1,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
511,2012-8-2 08:38,2012-8-2 08:49,685,1325316,3,0,3,1,5,NA,NA,0,21.584051724137932,18275.462962962964,2,NA,7,NA,2,3,2,5,5,NA,3,5,4,5,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,10,9,19,1,23.01456119637938,0.29045643153526973,3.2489331436699858,NA,NA,6.150442477876106,0.591776798825257,0.6129985228951256,0,0,0,1,0,0,0,7,5,3,3,0,1,32.44668587896253,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
512,2012-8-2 03:09,2012-8-2 03:21,738,1329350,139,1,3,1,5,17,tianlai,2,21.584051724137932,18275.462962962964,1,3,NA,NA,2,3,4,5,5,5,4,3,4,5,5,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,66,16,5,19.047619047619047,1,5,50,518000,8,0,0,0,0,0,1,0,0,0,3,1,6,3,1,0,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
513,2012-8-2 06:45,2012-8-2 06:56,629,1367010,52,1,2,1,1,10,crv,1,12.5,22500,3,NA,NA,2,2,5,3,4,5,2,4,3,4,5,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,20,1,4,79.36507936507937,1,3,31,51800,6.150442477876106,1,1,0,0,0,1,0,0,0,3,1,1,1,1,0,41,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
514,2012-8-2 09:12,2012-8-2 09:23,679,1369792,545,0,3,1,5,NA,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,4,2,3,4,5,5,4,5,3,4,5,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,9,1,12.6984126984127,1,3,46,NA,6,1,1,0,0,0,1,0,0,0,7,2,1,3,0,0,26,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
515,2012-8-3 07:44,2012-8-3 07:58,867,1374940,226,1,3,1,5,3,5,1,21.584051724137932,18275.462962962964,3,NA,NA,8,2,1,1,5,5,5,5,5,5,5,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,14,66,1,23.01456119637938,0,1,45,NA,8,0,0,0,0,0,1,0,0,0,1,1,1,6,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
516,2012-8-4 03:00,2012-8-4 03:12,719,1430081,129,0,3,1,5,NA,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,5,3,4,5,3,5,4,3,5,4,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,9,3,10,5,43.65079365079365,1,5,49,NA,6,0,1,0,0,0,1,0,0,0,7,3,2,5,1,0,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
517,2012-8-2 08:53,2012-8-2 09:04,640,1470584,576,0,3,1,5,NA,NA,0,21.584051724137932,18275.462962962964,2,NA,7,NA,2,5,2,4,5,4,4,3,3,4,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,19,13,2,15.873015873015873,0,1,43,NA,2,0,0,0,0,0,1,0,0,0,7,1,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
518,2012-8-3 08:02,2012-8-3 08:08,388,1513027,904,0,3,1,5,NA,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,3,2,4,5,2,4,3,4,3,4,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,1,3,1,23.01456119637938,0.29045643153526973,3.2489331436699858,NA,NA,6.150442477876106,0.591776798825257,0.6129985228951256,0,0,0,1,0,0,0,7,1,1,2,0,1,32.44668587896253,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
519,2012-8-2 08:22,2012-8-2 08:32,638,1573297,739,0,3,1,5,NA,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,2,2,4,4,5,5,5,5,4,5,5,4,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,14,1,23.01456119637938,1,2,47,NA,8,0,0,0,0,0,1,0,0,0,7,1,2,1,0,1,25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
520,2012-8-4 03:14,2012-8-4 03:24,606,1580207,173,0,3,1,5,NA,NA,0,21.584051724137932,18275.462962962964,2,NA,5,NA,2,3,2,4,5,3,4,4,3,5,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,5,7,1,1,34.920634920634924,1,3,41,NA,8,0,1,0,0,0,1,0,0,0,7,2,2,1,1,0,31,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
521,2012-8-3 05:36,2012-8-3 05:48,727,1608037,61,0,3,1,5,NA,NA,0,21.584051724137932,18275.462962962964,2,NA,8,NA,2,3,3,5,5,4,4,3,4,4,5,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,1,5,22.22222222222222,0,4,52,NA,4,0,0,0,0,0,1,0,0,0,7,2,3,1,1,0,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
522,2011-8-4 02:40,2011-8-4 02:50,585,512657,481,0,3,3,6,1,NA,0,21.584051724137932,18275.462962962964,2,NA,1,NA,2,5,4,5,5,4,5,3,3,5,5,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,2,14,1,1,31.746031746031747,0,3,43,NA,6,0,0,0,1,0,1,0,0,0,7,1,1,1,1,0,29,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
523,2011-8-2 08:51,2011-8-2 09:04,791,649820,755,1,3,1,5,14,323,2,40,22500,3,NA,NA,7,2,3,3,5,5,5,5,5,5,4,4,1,0,3,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,22,7,5,38.095238095238095,0,4,27,518020,4,2,0,0,1,0,1,0,0,0,3,1,4,2,1,0,45,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
524,2011-8-3 02:34,2011-8-3 02:54,1167,733444,20,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,3,NA,2,4,3,5,5,4,5,4,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,42,4,9,3,19.047619047619047,0,4,49,414100,6,0,0,0,1,0,1,0,0,0,7,4,2,3,1,0,23,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
525,2011-8-3 03:46,2011-8-3 03:57,646,744616,757,0,3,1,5,1,NA,1,21.584051724137932,2500,3,NA,NA,7,2,3,4,3,5,5,3,2,2,3,4,1,2,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,20,13,2,1,43.65079365079365,0,5,48,435500,6,0,0,0,1,0,1,0,0,0,7,1,3,1,1,0,24,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
526,2011-8-4 03:37,2011-8-4 03:51,846,768449,536,0,3,3,6,1,NA,1,21.584051724137932,18275.462962962964,3,NA,NA,7,2,4,5,5,5,4,5,3,4,5,4,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2,15,1,5.555555555555555,0,4,48,422400,8,0,0,0,1,0,1,0,0,0,7,2,1,3,0,0,24,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
527,2011-8-4 07:27,2011-8-4 07:40,797,1182868,950,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,3,2,3,3,5,5,5,5,2,5,4,3,1,2,3,4,0,0,0,3,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,1,66,3,2,5,23.01456119637938,1,3.2489331436699858,44,NA,6.150442477876106,0.591776798825257,0.6129985228951256,0,1,0,1,0,0,0,7,6,2,1,0,1,28,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
528,2011-8-2 08:21,2011-8-2 08:31,614,1199804,815,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,3,NA,2,4,4,5,5,4,5,5,5,5,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,20,2,34.920634920634924,0,4,28,518004,6,2,1,0,1,0,1,0,0,0,7,1,1,1,1,0,44,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
529,2011-8-2 07:00,2011-8-2 07:10,634,1212189,167,0,3,1,5,1,NA,1,21.584051724137932,18275.462962962964,2,NA,8,NA,2,4,3,5,5,4,3,3,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,7,5,8,1,9.523809523809524,0,4,49,518000,8,0,0,0,1,0,1,0,0,0,7,2,2,2,0,0,23,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
530,2011-8-3 03:05,2011-8-3 03:19,820,1319993,197,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,1,2,NA,NA,2,4,4,5,5,4,4,3,3,4,4,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,19,1,12.6984126984127,0,3,48,518000,6,0,0,0,1,0,1,0,0,0,7,1,1,3,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
531,2011-8-2 06:08,2011-8-2 06:23,917,1374726,72,1,3,1,5,10,卡罗拉,1,27.5,18275.462962962964,3,NA,NA,8,2,3,1,5,5,5,2,3,4,5,3,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,14,1,5,79.36507936507937,0,7,49,733000,8,0,0,0,1,0,1,0,0,0,3,2,1,1,1,0,23,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
532,2011-8-2 05:51,2011-8-2 06:02,694,1382239,938,1,3,1,5,8,NA,1,12.5,3750,1,3,NA,NA,2,3,4,4,5,4,3,3,4,4,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,7,2,5,3,15.873015873015873,1,4,39,518000,6,1,1,0,1,0,1,0,0,0,2,2,1,2,0,0,33,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
533,2011-8-3 09:30,2011-8-3 09:42,733,1514255,533,1,3,1,5,67,传祺SUV,1,22.5,18275.462962962964,2,NA,6,NA,2,3,4,5,5,4,3,3,3,4,4,1,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,15,16,13,5,38.095238095238095,0,5,49,NA,8,0,0,0,1,0,1,0,0,0,6,3,3,3,1,0,23,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
534,2011-8-3 05:42,2011-8-3 05:52,581,1529262,518,0,3,1,5,1,NA,0,22.5,2500,2,NA,3,NA,2,3,4,5,5,5,5,4,4,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,21,9,1,1,9.523809523809524,0,1,48,NA,6,0,0,0,1,0,1,0,0,0,7,1,3,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
535,2011-8-3 05:55,2011-8-3 06:05,577,1670307,816,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,2,NA,2,2,4,5,5,5,4,5,5,4,4,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,66,3,2,1,25.3968253968254,0,5,48,NA,8,0,0,0,1,0,1,0,0,0,7,6,2,1,1,0,24,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
536,2012-8-2 07:31,2012-8-2 07:41,638,487146,247,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,5,NA,2,4,5,5,5,5,2,5,5,5,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,15,14,1,4,22.22222222222222,0,5,48,524559,4,0.591776798825257,0.6129985228951256,0,1,0,1,0,0,0,7,3,1,1,1,0,24,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
537,2012-8-2 09:04,2012-8-2 09:11,416,528612,128,1,3,1,5,4,NA,1,12.5,22500,2,NA,3,NA,2,4,4,5,5,4,4,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,1,19,2,23.01456119637938,0.29045643153526973,3.2489331436699858,NA,NA,6.150442477876106,0.591776798825257,0.6129985228951256,0,1,0,1,0,0,0,2,1,1,3,0,1,32.44668587896253,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
538,2012-8-2 03:07,2012-8-2 03:18,638,683597,643,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,8,NA,2,4,3,4,5,4,4,4,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,21,13,1,12.6984126984127,0,4,48,417700,8,0,0,0,1,0,1,0,0,0,7,1,1,3,0,0,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
539,2012-8-4 02:44,2012-8-4 02:54,592,726856,558,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,1,2,4,3,4,5,3,5,3,4,5,5,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,2,21,3,15.873015873015873,1,3,33,518000,6,1,1,0,1,0,1,0,0,0,7,2,1,1,0,0,39,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
540,2012-8-3 03:31,2012-8-3 03:40,552,1011377,397,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,1,2,4,4,5,5,5,5,4,4,4,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,14,4,3,15.873015873015873,0,4,48,514777,8,0,0,0,1,0,1,0,0,0,7,1,1,2,0,0,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
541,2012-8-2 03:22,2012-8-2 03:33,664,1046933,305,0,3,1,5,1,NA,2,21.584051724137932,18275.462962962964,2,NA,7,NA,2,2,4,5,5,5,4,1,3,5,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,19,10,1,19.047619047619047,0,3,44,415000,8,0,0,0,1,0,1,0,0,0,7,1,3,5,1,0,28,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
542,2012-8-2 02:31,2012-8-2 02:43,679,1251451,972,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,1,6,NA,NA,2,2,2,4,4,4,5,4,4,4,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,2,9.523809523809524,0,3,49,NA,6.150442477876106,0,0,0,1,0,1,0,0,0,7,1,1,1,0,0,23,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
543,2012-8-4 02:56,2012-8-4 03:05,536,1298980,939,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,7,NA,2,5,3,5,5,3,4,2,3,5,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,6,2,4,3,15.873015873015873,0,4,39,518003,6,1,1,0,1,0,1,0,0,0,7,2,1,2,0,0,33,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
544,2012-8-3 05:32,2012-8-3 05:47,905,1351343,613,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,5,NA,2,4,1,5,5,5,5,4,3,5,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,19,16,10,3,7.142857142857143,0,3,47,NA,8,0,0,0,1,0,1,0,0,0,7,3,3,5,0,0,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
545,2012-8-3 03:02,2012-8-3 03:12,625,1424108,113,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,8,NA,2,4,4,4,5,3,3,3,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,5,2,1,7.142857142857143,0,4,47,NA,8,0,0,0,1,0,1,0,0,0,7,1,2,1,0,0,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
546,2012-8-4 07:01,2012-8-4 07:12,627,1555896,539,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,7,NA,2,4,4,4,5,5,5,5,5,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,4,1,15.873015873015873,0,4,43,518000,6,1,1,0,1,0,1,0,0,0,7,1,1,2,0,0,29,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
547,2012-8-2 05:32,2012-8-2 05:41,556,1569301,631,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,5,NA,2,3,3,5,5,5,3,3,4,5,5,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,56,25,34,4,19.047619047619047,0,3,34,NA,8,1,1,0,1,0,1,0,0,0,7,4,4,4,1,0,38,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
548,2012-8-3 03:51,2012-8-3 04:06,887,691954,125,0,3,1,5,1,NA,1,22.5,2500,2,NA,6,NA,2,4,4,5,5,4,5,3,3,4,4,0,0,0,0,5,1,2,3,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,3,13,5,23.01456119637938,0,5,49,NA,8,0,0,0,1,0,1,0,0,0,7,1,2,3,0,1,23,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
549,2012-8-2 07:36,2012-8-2 07:49,768,721168,487,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,1,7,NA,NA,2,2,3,5,5,3,4,3,3,4,4,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,23,1,3,1,23.01456119637938,0,3,34,NA,4,1,1,0,1,0,1,0,0,0,7,4,1,2,0,1,38,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
550,2012-8-4 07:05,2012-8-4 07:17,709,778152,464,0,3,1,5,1,NA,1,22.5,18275.462962962964,1,8,NA,NA,2,5,3,5,5,3,3,3,3,4,4,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,20,2,1,3,28.571428571428573,0,4,39,NA,6,3,1,0,1,0,1,0,0,0,7,1,1,1,1,0,33,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
551,2012-8-2 05:49,2012-8-2 06:01,730,807223,993,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,3,NA,NA,1,2,5,4,5,5,4,5,4,3,4,4,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,10,1,5,3,7.142857142857143,0,4,48,NA,4,0,0,0,1,0,1,0,0,0,7,5,1,2,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
552,2012-8-4 04:11,2012-8-4 04:28,1025,833772,716,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,1,8,NA,NA,2,5,5,5,5,5,2,2,4,4,5,0,0,0,0,5,0,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,14,62,2,12.6984126984127,0,4,45,NA,8,0,0,0,1,0,1,0,0,0,7,1,1,4,0,0,27,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
553,2012-8-3 08:26,2012-8-3 08:40,877,1039856,494,0,3,1,5,1,NA,0,21.584051724137932,18275.462962962964,2,NA,2,NA,2,4,5,5,5,5,3,4,3,5,2,1,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,21,22,8,2,23.01456119637938,0,6,47,NA,6,0,0,0,1,0,1,0,0,0,7,1,4,2,0,1,25,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
554,2012-8-4 03:48,2012-8-4 04:05,1070,1060584,313,1,3,1,1,38,忘记了,1,22.5,22500,2,NA,5,NA,2,3,5,5,5,4,3,2,3,2,4,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,19,3,5,22.22222222222222,0,5,37,NA,6,3,1,0,1,0,1,0,0,0,4,3,3,2,1,0,35,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
